Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.54514181937282,0.4674997293516549,0.8,0.0,0.2,-0.009205529358334463,0.0
2,0.54514181937282,0.4684395785239892,0.6,0.0,0.4,0.011698347502923135,-0.027605875004662328
3,0.54514181937282,0.47337570858481304,0.6,0.0,0.4,-0.0022465884605315733,0.0
4,0.54514181937282,0.4699969525181461,1.0,0.0,0.2,-0.004620070560240675,-0.0491061710129741
5,0.54514181937282,0.47702337660067523,1.0,0.0,0.0,-0.026189764080562127,0.015551014359122428
6,0.54514181937282,0.48641393997441346,0.8,0.0,0.2,-0.00932304105029721,-0.004374814009110106
7,0.54514181937282,0.48560796752437935,0.8,0.0,0.2,-0.022846434978566345,0.0
8,0.54514181937282,0.47726878918572274,0.8,0.0,0.0,-0.03876413965653212,0.0
9,0.54514181937282,0.4816326702743024,0.8,0.0,0.2,-0.020307687528651485,0.0
10,0.54514181937282,0.5016451074150236,1.0,0.0,0.0,-0.0045508721505598485,-0.012707210274172764
11,0.54514181937282,0.5054357417945738,0.8,0.0,0.2,-0.016153230951407572,0.02838266524548988
12,0.54514181937282,0.5122827281100476,0.8,0.0,0.0,-0.012795684004610442,0.0
13,0.54514181937282,0.5012606220551953,0.8,0.0,0.0,-0.00646036477034303,-0.051986056905896194
14,0.54514181937282,0.4948706170210679,1.0,0.0,0.0,-0.02686040213754338,-1.1102230246251565e-16
15,0.54514181937282,0.5052678284022472,1.0,0.0,0.0,-0.0034142325873278145,5.551115123125783e-17
