avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_insertion,mut_gain_inversion,mut_gain_rotate,mut_gain_scramble,mut_gain_split,mut_gain_swap
0.5647168908886099,0.5647168908886099,0.0,0.0,0.5647168908886099,0.6461374251188081,0.0,0,0.0,0.0,,,,,,
0.5843093715079681,0.6330065669905003,0.5865674982170219,0.5781358014728174,0.5512739493298244,0.6583504630272754,0.012213037908467284,1,-0.044083766060986296,-0.06336456454806626,0.0,-0.07056870283224348,-0.10347377974326011,-0.017306235343186094,-0.013267288903016797,-0.056821476317963
0.6241604104346992,0.6530791628248555,0.626884025703016,0.6191464353387633,0.6044030973550188,0.6810881886609951,0.022737725633719674,2,-0.026912818389312337,-0.03710352444754974,-0.03033689553731067,0.0,-0.06675442730380776,-0.049605300805439956,0.005137316615881904,-0.02664740847855071
0.6197370617134176,0.6712337088174082,0.6313237920587726,0.6114032287296566,0.5552288251630512,0.6810881886609951,0.0,3,-0.03864950206614994,-0.0672785493945161,-0.02736898922830333,-0.03249780414298723,-0.06281657671196594,-0.020873513179294756,-0.05038600443172275,-0.0305509825566207
0.6291370898741959,0.6736033527369402,0.6362320049571086,0.625142891397423,0.5722679605868948,0.6880724645863664,0.006984275925371319,4,-0.040445762029256455,-0.0526052787005593,-0.011175946917935664,-0.045106691982317836,-0.06279181040093018,0.0,-0.07088930309764924,-0.04103558599067466
0.627120528673245,0.6826787642360223,0.6279816993451826,0.6236507677535911,0.5819966541013338,0.6880724645863664,0.0,5,-0.054697064890839815,-0.06267562785143249,-0.02054938007332141,-0.07098559172458563,0.0020039503080186982,-0.033819259420628356,-0.06081045977466348,-0.06614560101882576
0.6262694375087043,0.6840842640721251,0.6504912970193789,0.6080310186374669,0.5445208483875358,0.7001816701587324,0.012109205572366055,6,-0.03301094405896534,-0.07796631027500255,0.0,-0.046847420389568295,,0.008544765594859338,-0.06936988039111569,-0.03713879264827302
0.636477878975762,0.6921088664438217,0.6683846390740267,0.6057728901730745,0.5760398063253942,0.7001816701587329,4.440892098500626e-16,7,-0.027760629227250377,-0.09037237812820272,-0.016561841071264488,-0.13316107379128506,0.0,-0.0016912435140897242,-0.057311990239821364,-0.02434154512755356
0.6362710760658268,0.7001816701587327,0.6431182556634326,0.6241182738546908,0.5935829724270442,0.7001816701587329,0.0,8,-0.05706341449530009,-0.07606339630404209,-0.05540758854038955,-0.08676279076539606,-0.08943603928962474,-0.043699938648916824,,-0.01618374187070587
0.614726182165905,0.7001816701587327,0.6202587634442797,0.6022794055366023,0.5569274755767902,0.7001816701587329,0.0,9,-0.079922906714453,-0.09790226462213059,-0.11769782670795814,-0.0612873576040782,-0.11019333248137182,-0.08337427496014205,-0.06049299672041464,
0.6166824345906124,0.7001816701587327,0.6287997279407594,0.6027791485915958,0.5403271696179729,0.7001816701587329,0.0,10,-0.07138194221797331,-0.0974025215671372,-0.05206603066719795,-0.03423449422912195,,-0.05356830957841746,-0.0698049143130796,-0.1047071969990423
0.6166687291690768,0.7001816701587327,0.6371219580435993,0.5929629993055431,0.5461657921354662,0.7073885535364153,0.007206883377682383,11,-0.06305971211513356,-0.10721867085318983,-0.09029085331331643,-0.037488939916814824,-0.038485766229267915,-0.06754587716214992,-0.0609636425364245,-0.1006173362159587
0.6200017542424755,0.7025839646179604,0.6262774045795351,0.6048525237721248,0.5729138644001553,0.7073885535364153,0.0,12,-0.07570598642361843,-0.10013373530506302,,-0.06295320822988354,-0.04213777789921791,-0.05673085632644984,-0.11772642164394835,-0.07235193627108057
0.6247837915818075,0.7025839646179604,0.6473870903068959,0.5937796955574185,0.5805868077428585,0.7073885535364153,0.0,13,-0.05519687431106441,-0.11000541629015555,-0.03629271353109723,-0.0710711150866088,-0.07519080057044092,,-0.08232640937619706,-0.03210256702432923
0.615544799273231,0.7049862590771877,0.6227247986830021,0.6009563758397328,0.5557370355641822,0.7073885535364153,0.0,14,-0.08106031316457184,-0.10643217769668249,-0.07160480949749082,-0.06873862294230022,-0.05130771716714916,,-0.09364133013383008,-0.10886116239042598
0.6314763726966627,0.7049862590771877,0.6184243560627463,0.6391130458883647,0.5796278600849982,0.7073885535364153,0.0,15,-0.08596132939963469,-0.06827550764805056,,-0.08086297407101732,,-0.09417574843345342,-0.05386610714921486,-0.10150394085010699
