Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.5796710348269143,0.46723837383923605,0.8,0.0,0.0,-0.04209664122090286,-5.551115123125783e-17
2,0.5796710348269143,0.4676819301153602,0.6,0.0,0.4,-0.010994134637408292,0.039553144392969114
3,0.5796710348269143,0.46802341680822845,0.8,0.0,0.0,-0.02138665341166318,0.0
4,0.5796710348269143,0.4754026486431102,0.8,0.0,0.2,0.01132558166916997,-0.048146782732887694
5,0.6058041260965522,0.49531438820556906,0.6,0.02613309126963792,0.4,0.00019772241277451474,-0.01732353627789912
6,0.6058041260965522,0.47623661285881136,1.0,0.0,0.0,-0.0633790978858599,0.0
7,0.6058041260965522,0.47653376317452034,1.0,0.0,0.0,-0.07288005402878181,0.02193438752399479
8,0.6058041260965522,0.5200934249147477,0.6,0.0,0.2,4.865504259120579e-05,-0.002600428857004067
9,0.6058041260965522,0.46779226838659727,1.0,0.0,0.0,-0.10200570496209291,0.0
10,0.6058041260965522,0.4743798151608439,1.0,0.0,0.0,-0.03247044599693608,-0.056651051460538476
