Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.5765012392419012,0.4676248360946961,1.0,0.0,0.0,-0.0010937197047386604,-0.0005422220846015846
2,0.5765012392419012,0.4677880611730977,0.8,0.0,0.0,-0.022164315366028198,-0.00027447315706752295
3,0.5765012392419012,0.4680940250383513,1.0,0.0,0.0,-0.03460207409038596,0.000527913414801684
4,0.5765012392419012,0.4705933326564848,0.6,0.0,0.6,0.01739603764787818,-0.0015637082681489445
5,0.5765012392419012,0.47749205279988455,0.8,0.0,0.0,-0.006369770436425348,-5.551115123125783e-17
6,0.5765012392419012,0.48952715499047555,0.6,0.0,0.4,-0.013425198410730232,0.009759284840173446
7,0.5765012392419012,0.4734778389926805,1.0,0.0,0.0,-0.049817280441020274,-0.011658254525477918
8,0.5765012392419012,0.4851003624364071,0.8,0.0,0.0,-0.03055351038490518,0.001982185716673246
9,0.5765012392419012,0.4853169649089756,1.0,0.0,0.2,-0.036131690728397406,0.0
10,0.5765012392419012,0.4960609029108163,0.8,0.0,0.0,-0.009347967459687722,0.0
