avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_insertion,mut_gain_inversion,mut_gain_rotate,mut_gain_scramble,mut_gain_split,mut_gain_swap
0.19700151010700326,0.19700151010700326,0.0,0.0,0.19700151010700326,0.7601789111892772,0.0,0,0.0,0.0,,,,,,
0.5967476992961895,0.7579933375817401,0.6183292189589146,0.62147112459467,0.2502822811658188,0.776416000915608,0.016237089726330867,1,-0.1382922801213068,-0.13844044489047322,-0.27101195711960463,-0.01250369881642377,,0.0,-0.3733239344346745,-0.020770841592749074
0.5464387817892977,0.7732865753841032,0.5632257798889503,0.5496137062627992,0.2397432979018764,0.7857493608241718,0.009333359908563765,2,-0.20868786484325597,-0.22667443991023842,-0.3838974263882579,-0.028432021128840468,-0.776416000915608,-0.02216935043705855,-0.21535382456594115,-0.003688153723166998
0.631736536380383,0.7792714113999883,0.5537441674807666,0.7001320106875769,0.5225892397304674,0.8086004135379522,0.022851052713780406,3,-0.22552724391922183,-0.08172845017469325,-0.05850431808224277,-0.026638795563784234,-0.7756488724601855,-0.034690369067937044,-0.5410137936402903,-0.049917615370068114
0.655247079960575,0.8014282477829567,0.7571219042354088,0.68063873372029,0.0,0.8086004135379522,0.0,4,-0.04609938498629693,-0.12684282828933055,,-0.03643942236737936,-0.04704640661112103,-0.035428585641192445,-0.09119128730173054,-0.03535467775084972
0.643171920579462,0.8071086115001767,0.7653098566233094,0.6408427919503016,0.0,0.8086004135379522,0.0,5,-0.041612279622145344,-0.1666387700593189,-0.039179836217024554,-0.047669725837895305,-0.03468637449336143,-0.05052101188740635,-0.027423976056652588,-0.0349718614385679
0.6339809444084928,0.8071086115001767,0.6301885153362096,0.6257086607595738,0.5091121282016209,0.8086004135379522,0.0,6,-0.17673362090924524,-0.18195937650476876,-0.007832778494801684,-0.09325819425714699,-0.298628736077683,,-0.32118566172863366,-0.022337030160965776
0.6371144726308333,0.8078545125190644,0.5688875083379661,0.698718979109315,0.4928642640001449,0.8086004135379522,0.0,7,-0.23859405367165443,-0.10988143442863711,,-0.03104861411690137,,-0.03305665243537115,-0.4450332388652282,-0.03336335804120438
0.6941923747557429,0.8078545125190644,0.782239003133841,0.6884622095275169,0.2512643843929339,0.8086004135379525,3.3306690738754696e-16,8,-0.025801984639945236,-0.12013820401043535,-0.04708297290123559,-0.02615303202902645,,-0.011903611440537615,-0.044692164013821145,4.440892098500626e-16
0.6916072969922901,0.8086004135379522,0.709790128049849,0.757416117351961,0.23864757477770818,0.8226895318745607,0.014089118336608197,9,-0.09881028548810328,-0.0511842961859916,-0.024054539073092296,-0.020567262799608493,,-0.04967478270507464,-0.3148489956537284,-0.01144874414128616
0.6424417018541386,0.8142119243858515,0.5859086307446337,0.7514667728622385,0.26070347972804603,0.8226895318745607,0.0,10,-0.22641267628629788,-0.07027745033486214,-0.0217347406115716,-0.035716502586377284,-0.8226895318745607,,-0.8099731206414968,-0.026132174061495317
0.6466136770481312,0.8142119243858515,0.6542621396813982,0.7587190718424669,0.0,0.8226895318745607,0.0,11,-0.16066630886465583,-0.06018922532225405,,-0.07404055249250197,0.0,-0.011023498974250284,-0.817017679809801,-0.03392841529142099
0.7215417619041075,0.8180095907229216,0.7616687443921918,0.7109569205479934,0.5069053685574106,0.8226895318745607,0.0,12,-0.05845614029609933,-0.11038455166386818,,-0.0442494642162774,-0.04487352135079048,-0.0532851245708027,-0.10714600954639386,-0.06057010590606212
0.6637668116383207,0.8217908254327613,0.7044099419562313,0.7495593807813804,0.0,0.8226895318745607,0.0,13,-0.11783023669742981,-0.07313015109318019,-0.08715042896159808,-0.06327763616026733,-0.8226895318745607,-0.014704335433917248,-0.09745720958106052,-0.046180060582863836
0.649789782164173,0.8217908254327613,0.7168583392159765,0.7021684098362657,0.0,0.8226895318745608,1.1102230246251565e-16,14,-0.1051571628272346,-0.12052112203829507,-0.01169141336604268,-0.021006050164505075,-0.07493802592060739,-0.03588905845578538,-0.3292037333645395,-0.059786907372342823
0.67247240045865,0.8226895318745608,0.711736203336943,0.763772414841042,0.0,0.8226895318745608,0.0,15,-0.1109533285376179,-0.058917117033518845,-0.052082050836010065,-0.11496000618426505,-0.8226895318745608,-0.02451684914005874,,0.0
0.6829996141463825,0.8226895318745608,0.6587282367704911,0.7812356727451912,0.24745097152653725,0.8226895318745608,0.0,16,-0.16396129510406984,-0.04145385912936971,-0.006433924167523197,-0.0709342868729903,-0.8226895318745608,-0.013143632770263943,-0.44684629325657044,-0.02849305123465884
0.6256502083531482,0.8226895318745608,0.5902695200048298,0.7681836179094009,0.0,0.8226895318745608,0.0,17,-0.23242001186973113,-0.05450591396515989,-0.017581913756007705,-0.06529306796220741,,-0.02984791220927424,-0.8226895318745608,-0.02670592414778561
0.6481080942230567,0.8226895318745608,0.7738667269018448,0.640731125687157,0.0,0.8226895318745608,0.0,18,-0.04882280497271607,-0.18195840618740397,-0.055314948715414314,-0.05195652774602814,,-0.05322941173285337,-0.08512620913731789,-0.014916158081966077
0.6719008627127383,0.8226895318745608,0.6555660820685296,0.6949513984122392,0.49424917332974655,0.8226895318745608,0.0,19,-0.1671234498060312,-0.1277381334623218,,,-0.028794253612415444,-0.036493167783956594,-0.8226895318745608,-0.040015995926212855
