Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.5937889089999999,0.46709646206444677,0.6666666666666666,0.0,0.14285714285714285,-0.021286487311158547,0.0
2,0.593788909,0.4671604472824994,0.6666666666666666,1.1102230246251565e-16,0.14285714285714285,-0.0063985682682017875,0.0
3,0.593788909,0.47954680546451117,0.6666666666666666,0.0,0.14285714285714285,-0.02879614404801747,-3.975017303803341e-05
4,0.593788909,0.48078646691537974,0.6666666666666666,0.0,0.2857142857142857,-0.025697937857867947,0.0
5,0.593788909,0.46888595280877243,1.0,0.0,0.14285714285714285,-0.03689679255763877,0.0
6,0.593788909,0.47848196175035235,1.0,0.0,0.0,-0.04388014004219377,0.0
7,0.593788909,0.468934902249519,1.0,0.0,0.0,-0.05222657279929054,-0.00018781917238447354
8,0.593788909,0.4776361956799823,1.0,0.0,0.0,-0.03248324108044145,0.0
9,0.593788909,0.4777912948737702,1.0,0.0,0.0,-0.031978108103361526,0.0
10,0.593788909,0.49892732607649865,0.6666666666666666,0.0,0.0,-0.01235265584640611,0.0
11,0.593788909,0.48472564,1.0,0.0,0.0,-0.03635442300000001,0.0
12,0.593788909,0.47818844257083526,1.0,0.0,0.14285714285714285,-0.015625803179164732,0.0
13,0.593788909,0.4847256399999999,1.0,0.0,0.0,-0.035637232606252865,0.0
14,0.593788909,0.50588716980597,1.0,0.0,0.14285714285714285,-0.015192893194029833,0.0
15,0.593788909,0.521080063,1.0,0.0,0.0,-0.016157521333333362,-0.07775807141666669
