avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_design_param
0.7035325555528369,0.7035325555528369,0.0,0.0,0.7035325555528369,0.7835789400753329,0.0,0,0.0,0.0,
0.7413313045199476,0.7498242618860522,0.7496578182976354,0.7395610515712415,0.7064468602494989,0.7835789400753329,0.0,1,-0.0018028096848302767,-0.02127585122915482,-0.0018028096848302767
0.7637564597443263,0.7809767718647391,0.771793627167664,0.7694819127456,0.6823025212283932,0.7835789400753329,0.0,2,-0.008315755293543928,-0.0140970273297329,-0.008315755293543928
0.7632304329395744,0.7835789400753329,0.7549501851206769,0.7585129326898085,0.7662441631238145,0.7986546348659201,0.015075694790587235,3,-0.028628754954656013,-0.025066007385524624,-0.028628754954656013
0.767350825025242,0.787484421983086,0.7550282556610475,0.778774688463841,0.7221638399272746,0.8067255293785466,0.008070894512626436,4,-0.03636164822979163,-0.013176330453746261,-0.03636164822979163
0.7566508529329646,0.7977602845731392,0.7899219303439093,0.7265056586924179,0.70628989351895,0.8067255293785466,0.0,5,-0.010919477697413665,-0.0748392743443778,-0.010919477697413665
0.7644228021595157,0.8053803802931089,0.7561750438610083,0.7744785217665627,0.6670280423596644,0.8067255293785466,0.0,6,-0.05055048551753838,-0.03224700761198377,-0.05055048551753838
0.7766485790928039,0.8067255293785466,0.7658708197168776,0.7895849671331424,0.6970824044877437,0.8067255293785466,0.0,7,-0.04085470966166888,-0.017140562245404205,-0.04085470966166888
0.7770925668669995,0.8067255293785466,0.7855922854839094,0.7829012144023714,0.6710291116968118,0.8067255293785466,0.0,8,-0.021133243894637173,-0.02382431497617527,-0.021133243894637173
0.7797264099335196,0.8067255293785466,0.7935776487823754,0.7668733548508825,0.7355866748274466,0.8067255293785466,0.0,9,-0.013147880596171236,-0.0398521745276639,-0.013147880596171236
0.752435591951757,0.8067255293785466,0.7407290013978165,0.7497338434060762,0.6897824829427225,0.8067255293785466,0.0,10,-0.06599652798073002,-0.056991685972470396,-0.06599652798073002
