Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.5986289068670171,0.474590973876715,0.8,0.0034279647957178305,0.26666666666666666,0.0026883751251607765,-0.059342939441965004
2,0.6291343638918404,0.48301585419143106,0.8,0.030505457024823324,0.2,-0.029306124023948988,-0.0001729573275253138
3,0.6291343638918404,0.48968528275121154,0.8,0.0,0.26666666666666666,-0.029672008283341152,0.009907378348933904
4,0.6291343638918404,0.49452545881241805,0.8,0.0,0.2,-0.02792350148481797,-0.13798232050304615
5,0.6291343638918404,0.48848167710435997,1.0,0.0,0.2,-0.03184281650834239,0.0
6,0.6291343638918404,0.49214093627916616,0.6,0.0,0.06666666666666667,-0.026045445430105174,-0.038111676449095605
7,0.6291343638918404,0.5133437032167997,0.8,0.0,0.2,-0.00562178914321125,-0.021528823481366977
8,0.6291343638918404,0.49331863669555265,1.0,0.0,0.13333333333333333,-0.051297906647644234,0.0
9,0.6291343638918404,0.5045452069864864,0.8,0.0,0.3333333333333333,-0.021059493500860924,0.0167338577095254
10,0.6642357611167602,0.5132916901461703,0.6,0.035101397224919784,0.2,-0.011153161407889401,-0.0207850620034582
