avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_insertion,mut_gain_rotate,mut_gain_scramble,mut_gain_swap
0.6922574128342253,0.7297758816389502,0.7050445545069017,0.6734861985658855,0.6786752344121534,0.766291483846843,0.0,1,-0.024343099091336945,-0.05939948497399844,-0.0077631019324281665,-0.031111946014470638,-0.02462275990156744,-0.02880270228099809
0.7126267276800501,0.7444741767450903,0.7177512439079636,0.7038519961867263,0.6953801396766516,0.7743628709713741,0.008071387124531149,2,-0.027150435170015707,-0.04818470651389614,-0.020862311961973745,-0.01990693649322654,-0.04491872629264579,-0.02072638498774479
0.7186349902001125,0.7605204680630528,0.7199359136315603,0.7110836232655633,0.7017512863495805,0.7743628709713741,0.0,3,-0.04198286889992768,-0.054518160467029245,-0.03945466774511338,-0.03714429992460958,-0.03478636028810261,-0.05999601769208523
0.7204395662627985,0.7689613859644815,0.7073476709095082,0.7266812340997955,0.6993186566262886,0.7743628709713741,0.0,4,-0.06300724811765446,-0.04495976646041826,-0.04551295000938255,-0.07949039686358278,-0.05959706372088944,-0.052815681061387884
0.7377061054399774,0.7737080656878536,0.7244013716711143,0.7503499846616825,0.7043475633807355,0.7743628709713741,0.0,5,-0.049526973977806456,-0.024012886309691596,-0.0510295005073044,-0.08008766863091007,-0.030565369471273446,-0.05647746440282074
0.7348582661477149,0.7743628709713741,0.7185830306895408,0.758290865756588,0.6667242047212603,0.7743628709713741,0.0,6,-0.055779840281833235,-0.01607200521478565,-0.0808395427830193,-0.06894250458499566,-0.04788463621694064,-0.04889585479970842
0.7354760700571135,0.7743628709713741,0.7088771185434044,0.7647583275824943,0.6858560450961637,0.7743628709713741,0.0,7,-0.06548575242796943,-0.009604543388879363,-0.07945430028566897,-0.07746939371451285,-0.061134273403180464,-0.050428922428789144
0.7380963078199432,0.7743628709713741,0.7151561672000598,0.7640722875417134,0.6896863882609681,0.7743628709713741,0.0,8,-0.05920670377131436,-0.010290583429660294,-0.05950383381220078,-0.06381542234672176,-0.043371016831555614,-0.07954263806079287
0.7394419718684824,0.7743628709713741,0.7203917710807365,0.7631880278069453,0.6857376521627268,0.7743628709713741,0.0,9,-0.05397109989063772,-0.011174843164428377,-0.024443555242090353,-0.0767192463635937,-0.062059916344121495,-0.03168197510335148
0.736711951826698,0.7743628709713741,0.720194702048601,0.7603018468625048,0.6707704516511847,0.7743628709713741,0.0,10,-0.05416816892277315,-0.014061024108868786,-0.05480086867362159,-0.058967618315175,-0.04453935491823178,-0.06349559066175917
