avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_insertion,mut_gain_inversion,mut_gain_rotate,mut_gain_scramble,mut_gain_split,mut_gain_swap
0.5651523237691906,0.5651523237691906,0.0,0.0,0.5651523237691906,0.6377211526288651,0.0,0,0.0,0.0,,,,,,
0.5868466092105121,0.6287544285667601,0.6094736946998194,0.5510843880697504,0.5974793324600823,0.6508056000894465,0.013084447460581461,1,-0.022599734079519835,-0.0819793172852208,-0.007166823953936197,-0.018442948474214016,-0.050640912728399656,0.006656351989478448,-0.012419934400491911,0.0
0.6089662144258378,0.6397539114787786,0.6210537248273068,0.610304950824646,0.5244735301717869,0.6867639385478702,0.035958338458423666,2,-0.020298746985665223,-0.04050064926480057,,-0.019942776095992126,0.018723564196352127,-0.01803113429308456,-0.015031723759769078,-0.038803902511553
0.6127924829124639,0.6772055769434574,0.6051447833996448,0.619254816438784,0.553120852827465,0.6867639385478702,0.0,3,-0.07111981907043574,-0.06655576289648894,,-0.0666995558521778,-0.08195394622720258,-0.06522451789875539,-0.04355851186062931,-0.10449577710485936
0.6069081168685526,0.6772055769434574,0.5991793977415926,0.602755934087097,0.58413426442731,0.6867639385478702,0.0,4,-0.0784966664385535,-0.08019456761038425,-0.11405341903242017,-0.06534700461642798,-0.15861556180874903,-0.03364923076260251,-0.05015518243822233,-0.06517265806974237
0.6159235751551998,0.6776476107427007,0.6136196117538464,0.6010453872053743,0.622928144972414,0.6867639385478702,0.0,5,-0.06270227625015921,-0.08381183291730145,-0.06289705497222853,-0.05375439515349681,-0.09109690157988526,-0.029297478082246586,,-0.0686136441146103
0.6191522030346621,0.6829505016974813,0.6343442263715695,0.5978009154040081,0.5799909615468274,0.6867639385478702,0.0,6,-0.04765291611331444,-0.08896302314386208,-0.09495753982686561,-0.051853170022109374,-0.06044020774734632,,-0.04687308535538034,-0.02791786048196382
0.6374992813481264,0.6867639385478702,0.6493152785008726,0.6251827558205838,0.5902367376475676,0.6890699841983436,0.0023060456504734317,7,-0.03744866004699776,-0.06158118272728638,,-0.0342135350042968,-0.12473117430329705,-0.036284348089071806,-0.03432668961452978,-0.0051460913736069425
0.6267422598452387,0.6875326204313613,0.6355614775712924,0.6173732428673483,0.5681510962664628,0.6890699841983436,0.0,8,-0.05197114286006887,-0.07073588897663145,-0.0924270367589175,-0.05210967618320498,-0.09371419967308109,,-0.04309968651875573,-0.025317469157155076
0.6376247835225957,0.6883013023148524,0.6502172514428468,0.6317749863220582,0.559977581851484,0.6923805600786053,0.0033105758802616236,9,-0.03846839181375117,-0.05729499787628558,-0.04820980569393207,-0.07796000967349054,-0.005283084335134802,-0.02856620082854322,,-0.029574846052351084
0.6296633031104968,0.6902557181398271,0.6379962022148395,0.6225907646123668,0.5640294456563152,0.6923805600786053,0.0,10,-0.051769409764324405,-0.0690238079822202,,-0.048744794237299494,-0.09030355509875088,-0.049523396517530544,-0.04370418281297467,-0.050448233427872524
0.6356121041360888,0.6913592434332476,0.6399822111549448,0.6312155043912208,0.5799709357429764,0.693703455661455,0.0013228955828497035,11,-0.051377032278302814,-0.06116505568738442,0.0021934227594613276,,,-0.06823872455665123,-0.04438256782211403,-0.08521303167174771
