avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_insertion,mut_gain_rotate,mut_gain_scramble,mut_gain_swap
0.6917849488436907,0.7307962745609348,0.7066196934640974,0.6694422857327049,0.6828052970887625,0.7597433218697441,0.0,1,-0.02424419393314009,-0.06643887375814933,,-0.030296086494653034,-0.018906232750117703,-0.027916315233017852
0.696414822857522,0.7475883248027055,0.714629651960537,0.702601353801475,0.5476358807244671,0.7597433218697441,0.0,2,-0.030992473004740978,-0.052740320826077755,-0.0036796964763357587,-0.03679278979902456,-0.02608032595265498,-0.06546503441072543
0.7246277039704858,0.7553361596224949,0.7209374389450953,0.7329653715806255,0.675329637979481,0.7597433218697441,0.0,3,-0.033992670189034666,-0.025202380364917627,-0.08892792586926324,-0.03182881849246923,-0.020368778011354376,-0.04842837097304889
0.7203145032409429,0.7591736247846671,0.7230754676297195,0.7219007422817285,0.6640665679789711,0.7628728544659555,0.003129532596211404,4,-0.03605068239785779,-0.037510256288387375,-0.04056471335490934,-0.03611788860115939,-0.03317060762181166,
0.7233823846970537,0.7601793293606274,0.7099604130857395,0.7381921601599177,0.6810342246272804,0.7628728544659555,0.0,5,-0.05084482279413025,-0.022490021488689754,-0.048845806466647046,-0.04907003602078529,-0.04903574046158591,-0.06710149632730089
0.7399104551917197,0.7616210414274709,0.7317402432858341,0.7586591322998089,0.6758860081471576,0.7628728544659555,0.0,6,-0.02988079814163703,-0.0035878156469044686,-0.025573533293763967,-0.02947787758461834,-0.028137038060126317,-0.04801996935897407
0.7396254232805067,0.7628728544659555,0.7261999246157991,0.7562288607880308,0.7036662367237938,0.7628728544659555,0.0,7,-0.0366729298501565,-0.006643993677924787,-0.0648960816187446,-0.04106940842458725,-0.029725364093141117,-0.02999817114335307
0.7225559873791505,0.7628728544659555,0.7221678007562863,0.755077998866358,0.5537038208349737,0.7628728544659555,0.0,8,-0.040705053709669384,-0.0077948555995975,,-0.05787893451613099,-0.03811957605583331,-0.03356492926175508
0.7370820595482719,0.7628728544659555,0.7211860392800593,0.7610463974100445,0.6790179942563482,0.7632012314414179,0.00032837697546239664,9,-0.04168681518589624,-0.0018264570559110404,-0.012347364053089449,-0.034894793892742165,-0.04384639792350705,-0.04786536379705053
0.7306239171564252,0.762938529861048,0.7244501189710477,0.7434806588038133,0.6715775306037616,0.763201231441418,1.1102230246251565e-16,10,-0.03852124858754659,-0.019523546452327234,-0.03321440220394429,-0.04461236910277819,-0.05114389277875775,-0.025938804004605076
