Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.558100596871072,0.4676842180485057,0.4,0.0,0.6,0.009764329023520469,0.05391936485283655
2,0.558100596871072,0.46782768246152423,1.0,0.0,0.2,-0.024816755607552542,-5.551115123125783e-17
3,0.558100596871072,0.4676725642402742,1.0,0.0,0.2,-0.02560146114124211,0.0
4,0.558100596871072,0.47323399998194615,0.8,0.0,0.2,-0.019354717177398218,0.0
5,0.558100596871072,0.4841809881486223,0.8,0.0,0.0,-0.022669783127937694,0.0
6,0.558100596871072,0.4888647336077777,0.8,0.0,0.0,-0.028043355805688164,0.0
7,0.5725544185065733,0.5123562882938435,0.6,0.01445382163550124,0.2,0.0038202031001111636,-0.0002741083327232885
8,0.5725544185065733,0.5123562882938435,0.8,0.0,0.2,-0.006595146183768885,0.0
9,0.5725544185065735,0.5278258904976327,0.4,2.220446049250313e-16,0.2,-0.013240197584971247,0.0
10,0.5725544185065735,0.5649254557774259,0.4,0.0,0.4,0.009590637394847511,-0.023690992010235723
