avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_design_param,mut_gain_inversion,mut_gain_rotate,mut_gain_scramble,mut_gain_split,mut_gain_swap
0.6150734708343831,0.6150734708343831,0.0,0.0,0.6150734708343831,0.6910015386593128,0.0,0,0.0,0.0,,,,,,
0.6374118952810971,0.6643691048740045,0.6275923008767792,0.6127605214593594,0.6449256539142458,0.7117908482305947,0.02078930957128189,1,-0.034963694247952794,-0.059810796709166614,-0.029986478958352047,-0.03278615930156151,-0.09275405347041754,-0.06820261047622311,0.0324237955484149,
0.6501677846352278,0.6824359214520594,0.6511950949253998,0.6454583386561472,0.6215817835073048,0.7340216028857982,0.022230754655203522,2,-0.0330002757098811,-0.036754349724294644,-0.02378361672271212,-0.043076470017149315,0.007558865523316749,-0.06833330007326166,-0.09301648445518229,-0.03467169171585743
0.6546405877591376,0.6979016505352289,0.6414447585417783,0.6625053957886854,0.6167105461708583,0.7340216028857982,0.0,3,-0.05816311646408419,-0.04142229314859458,0.0,,-0.07623536813568776,-0.054940091198167035,,-0.06407971161454058,-0.09339629686886419
0.6616739972229043,0.7180495554381161,0.6538887625136783,0.6589242946580568,0.6158333762817663,0.7340216028857982,0.0,4,-0.061817181172573565,-0.06311674598370355,-0.01682002859967857,,-0.08249702646583379,-0.11384132567854188,-0.09280070680337893,-0.05476050408938419,-0.11429115471079276
0.6694496577809292,0.7196754398420591,0.6697834299237362,0.673725465775997,0.6146142955819254,0.7340216028857983,1.1102230246251565e-16,5,-0.04853269680779165,-0.0485526849079798,0.0,-0.016188679617904045,-0.14107639345443612,-0.0818820259583588,-0.08127922179474056,-0.03341497083810707,
0.6757595388383362,0.7311996666403672,0.654297863891935,0.6942361203810299,0.6233045044400128,0.7416126659986647,0.007591063112866392,6,-0.07602485393204902,-0.03923766623006027,-0.0557017946437357,,-0.09511230657372405,-0.05257697605879516,-0.10638346961476575,-0.15707976403004276,-0.0799615055793057
0.6807210804382174,0.734780709197085,0.6588984466526122,0.6967267558789403,0.6324784100242329,0.7416126659986647,0.0,7,-0.0758822625444727,-0.038053953318144616,,-0.05501367988585215,-0.09475487703045965,-0.1106785308411023,,-0.05913993555228466,-0.06050864327304473
0.6730060163676282,0.734780709197085,0.668696694272912,0.6652669506154452,0.6232797113850717,0.7416126659986647,0.0,8,-0.06532490861288624,-0.07103197120421303,0.0,-0.11727090691628439,-0.004515419315329394,-0.0550320385309363,,-0.09767821807750876,-0.13969527014090544
0.6805767954654479,0.734780709197085,0.663632738053349,0.6887138007274478,0.6351799338839097,0.7416126659986647,0.0,9,-0.07114797114373597,-0.04758512109221037,,-0.02281102606538732,,-0.023964602127247603,-0.10653150960291147,-0.15835492558746184,-0.06451117273746483
0.6835852609757848,0.7355398155083717,0.667697729111191,0.6868380092739151,0.6442654900096612,0.7416126659986647,0.0,10,-0.06784208639718071,-0.04946091254574321,-0.056794164607231246,-0.04075967277029091,,-0.1254993199656118,,-0.052502545350255836,-0.06365472929251376
0.6883169502425327,0.7365471612404365,0.6889607780581157,0.7059694376130818,0.6217904240584964,0.7416126659986647,0.0,11,-0.048097250072829154,-0.03411062771405754,0.0,-0.07011560420824858,,-0.06043190909132153,-0.005586573161246888,,-0.07692949593829146
0.6854941629824237,0.7385618527045661,0.6615853115780223,0.7237308327681181,0.6180986548789896,0.7416126659986647,0.0,12,-0.0777356474378305,-0.016860099449529764,-0.016853485127196716,-0.07626360652327058,,-0.11129501521689548,,-0.09998119033518044,-0.11668498615239697
0.6880936047705577,0.7400800653271393,0.690368804663205,0.7096084317225314,0.6123171173693555,0.7416126659986647,0.0,13,-0.04971126066393435,-0.03200423427613328,0.0,,-0.07082585028441102,-0.028855621598601056,,-0.03055936845446644,-0.07887697532146216
0.6881996445811481,0.7416126659986648,0.7011081236402501,0.7087714896295101,0.6013062990561678,0.7416126659986647,0.0,14,-0.04050454235841473,-0.03284117636915461,0.0,-0.03152984993236252,,-0.06896138198452832,-0.037695581072176354,-0.0298552078107423,
0.6887183259629022,0.7416126659986648,0.6724979665343064,0.7271438336643021,0.6136188376543366,0.7416126659986647,0.0,15,-0.06911469946435836,-0.014468832334362724,,0.0,-0.05058735026919203,,-0.06725872052780646,-0.07780558839706078,-0.105745609994575
