Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.5350921292699637,0.3824451198600827,0.0,0.016463521876472043,0.3,-0.011047177113029332,0.0
2,0.5350921292699637,0.4144259691787545,0.0,0.0,0.1,-0.014994229960151428,0.0
3,0.5350921292699637,0.43526827956843483,0.0,0.0,0.2,-0.0072430326293777105,0.0
4,0.5350921292699637,0.41310572853690697,0.0,0.0,0.2,-0.03232134182379772,-0.04043069983900932
5,0.5350921292699637,0.4393123279396077,0.0,0.0,0.1,0.009885552838098005,0.0006179776844994211
6,0.5350921292699637,0.46034205803596634,0.0,0.0,0.0,-0.0246742876120828,0.0010785288753936695
7,0.5701336302070782,0.4954726126224009,0.0,0.035041500937114445,0.4,0.0210579031772123,-0.0036827440142173096
8,0.5701336302070782,0.5001020263976861,0.0,0.0,0.3,-0.00033235363408910535,0.0
9,0.5701336302070782,0.5089461148762522,0.0,0.0,0.5,0.006138165558692632,0.0
10,0.5701336302070782,0.5093273487805774,0.0,0.0,0.1,-0.007540684499603667,0.00463301885605194
11,0.5701336302070782,0.5168912965437303,0.0,0.0,0.1,-0.004606853854616155,0.0
12,0.5701336302070782,0.5306889836103352,0.0,0.0,0.4,0.0001631812664458665,-0.0013542461003415163
13,0.5701336302070782,0.5268061940899835,0.0,0.0,0.0,-0.010626998107893398,-0.013964988169828607
14,0.5701336302070782,0.542657547136681,0.0,0.0,0.2,-0.0033479789537784856,0.0
15,0.5767187713027219,0.5388642633333627,0.0,0.006585141095643676,0.2,-0.007273683061123781,0.002734946728391585
16,0.5767187713027219,0.5456962441630889,0.0,0.0,0.3,-0.000532789014210433,-0.0015565436292866441
17,0.5767187713027219,0.5576202241319972,0.0,0.0,0.4,0.004348929942888657,0.001444491381963342
18,0.5886366526393984,0.5597300186028956,0.0,0.011917881336676484,0.2,-0.0011031528949363213,-0.002895198610256111
19,0.5886366526393984,0.5574349757238963,0.0,0.0,0.3,-0.008490078680629431,-0.000561933042816487
20,0.5886366526393984,0.5610986799679458,0.0,0.0,0.3,-0.001710616705722179,-0.0033436565335780433
21,0.5886366526393984,0.5616584258815216,0.0,0.0,0.1,0.0002637063568526665,-0.02606464830061289
22,0.5886366526393984,0.563737219580131,0.0,0.0,0.2,-0.006145761451903986,-0.007769881067735129
23,0.5886366526393984,0.5632990012169852,0.0,0.0,0.0,-0.008072566059893727,0.0
24,0.5886366526393984,0.5658040424009616,0.0,0.0,0.0,-0.00782731595313534,-0.004287370584144967
25,0.5886366526393984,0.5565268714086915,0.0,0.0,0.2,-0.0035649106663172892,-0.030032813498266808
26,0.6049987606414718,0.5592481594292045,0.0,0.016362108002073494,0.1,-0.0033562978577315163,0.0
27,0.6179463018473588,0.5706666036830526,0.0,0.012947541205886925,0.4,0.003843734436879298,0.0007981384067505815
28,0.6179463018473588,0.5694198813085974,0.0,0.0,0.1,-0.003857486389248166,0.0
29,0.6179463018473588,0.5731999467496396,0.0,0.0,0.1,-0.0052605970280788505,-0.010639859858933676
30,0.6179463018473588,0.5812540463510409,0.0,0.0,0.2,0.001462558284413462,-0.015972538182892237
31,0.6196175290941036,0.5901794168218213,0.0,0.0016712272467448441,0.1,0.0021081176680491807,-0.01622988948608639
32,0.6196175290941036,0.5910625956611528,0.0,0.0,0.0,-0.005003928297811722,-0.03355012928986645
33,0.6229872499366953,0.5921209623528773,0.0,0.0033697208425916836,0.3,-0.005761954740101838,0.0
34,0.6229872499366953,0.6020149708672811,0.0,0.0,0.0,-0.0009230433741191701,-0.0015679458019622894
35,0.6229872499366953,0.5981423458055538,0.0,0.0,0.1,-0.005772493096607845,-0.016053272728837387
36,0.6229872499366953,0.6024081968501573,0.0,0.0,0.0,-0.006762399580898815,0.0
37,0.6246858922218569,0.6041228639022368,0.0,0.001698642285161589,0.3,-0.0012289102022036923,-0.013809672406762341
38,0.6246858922218569,0.6052021753819649,0.0,0.0,0.1,-0.0017832233129513654,-0.01492531058999591
39,0.6246858922218569,0.6036080847251432,0.0,0.0,0.3,-0.00434603978638447,0.0
40,0.6246858922218569,0.6122302929776207,0.0,0.0,0.1,-0.0009949424923409334,-0.013070106734343168
41,0.6281111183578045,0.6023733678235417,0.0,0.0034252261359476455,0.2,-0.0028018987515810887,-0.033888026205870725
42,0.6315741134198174,0.6007392907472504,0.0,0.0034629950620128636,0.3,-0.0006903106715158147,-0.023967585918396577
43,0.6315741134198174,0.6084526567760571,0.0,0.0,0.0,-0.00995212083983743,0.0
44,0.6315741134198174,0.6100886936959873,0.0,0.0,0.0,-0.0056628535493856045,-0.019072499499521778
45,0.6315741134198174,0.6105864061974504,0.0,0.0,0.1,-0.006670510532555862,0.0
46,0.6315741134198174,0.6116316101894935,0.0,0.0,0.1,-0.0043155249026256785,0.0
47,0.6333199700563897,0.6082110848322362,0.0,0.0017458566365723405,0.3,-0.006334800088792248,-0.011031251007639612
48,0.6350755055708549,0.6145819560463439,0.0,0.0017555355144651674,0.2,-0.002569431051108373,-0.00760610276936885
49,0.6350755055708549,0.6139455766586825,0.0,0.0,0.1,-0.005934205292806594,0.0
50,0.6350755055708549,0.6163942406917646,0.0,0.0,0.1,-0.001935405824423242,-0.013428844233672188
51,0.6476421575541317,0.6102084474514259,0.0,0.012566651983276778,0.1,-0.0090192281277788,-0.0048810339639826505
52,0.6476421575541317,0.6158591291580195,0.0,0.0,0.2,-0.002779877980601164,-0.01355379024600345
53,0.6476421575541317,0.6205641850575969,0.0,0.0,0.2,0.0008101410822229482,-0.004117459867064743
54,0.6476421575541317,0.6150431150695945,0.0,0.0,0.0,-0.014563854903881079,-0.023342395572044428
55,0.6494781069286402,0.6171115510863813,0.0,0.0018359493745084832,0.3,0.0005797939025909083,0.0
56,0.6494781069286402,0.6137091340505303,0.0,0.0,0.1,-0.013805498351225697,-0.006388398275158802
57,0.6494781069286402,0.6154386485147657,0.0,0.0,0.0,-0.006734320100313574,0.0
58,0.6494781069286402,0.6183123738687417,0.0,0.0,0.0,-0.0120610386388726,0.0
59,0.6494781069286402,0.6271373468134624,0.0,0.0,0.2,0.0015564595827038841,-0.016585015526100366
60,0.6494781069286402,0.6226879395692292,0.0,0.0,0.1,-0.007476363989910029,-0.02632672889653026
61,0.6494781069286402,0.6119300363286182,0.0,0.0,0.1,-0.005152977626969113,-0.022315542709284597
62,0.6494781069286402,0.6142483654056334,0.0,0.0,0.0,-0.014213086530665608,-0.013966889131821758
63,0.6494781069286402,0.6175638279760862,0.0,0.0,0.0,-0.005160479192010814,0.0
64,0.6494781069286402,0.6151086416585185,0.0,0.0,0.0,-0.011108866714110821,-0.004986781131040896
65,0.6494781069286402,0.6082134894775258,0.0,0.0,0.1,-0.006065647306843247,-0.04982702137463524
66,0.6494781069286402,0.6136334544822983,0.0,0.0,0.2,-0.005082459124669303,0.0
67,0.6494781069286402,0.6233959206438254,0.0,0.0,0.1,0.004850988955258895,-0.016746476562270574
68,0.6494781069286402,0.6311814210943536,0.0,0.0,0.1,-0.002429296234779943,-0.028180286451903847
69,0.6494781069286402,0.6307286995025579,0.0,0.0,0.0,-0.007786773794465862,-0.0018051587723675322
70,0.6494781069286402,0.6246911543306494,0.0,0.0,0.0,-0.006931194631262305,-0.02258675611193145
71,0.6494781069286402,0.62385114963704,0.0,0.0,0.1,-0.01018940035792083,-0.0068506058999625585
72,0.6494781069286402,0.6289223651046659,0.0,0.0,0.1,-0.006119306159872995,0.0
73,0.6494781069286402,0.6217861661699089,0.0,0.0,0.0,-0.011596350184848937,-0.014199427515198907
74,0.6494781069286402,0.6253325030417485,0.0,0.0,0.0,-0.008827910875978973,0.0
75,0.6494781069286402,0.6249872894668443,0.0,0.0,0.0,-0.008159534474625928,-0.0008447147299796565
76,0.6494781069286402,0.6288465179642186,0.0,0.0,0.2,-0.00398002435066781,-0.007304839423050935
77,0.6494781069286402,0.620134205112848,0.0,0.0,0.0,-0.00926269203640111,-0.061431019306105616
78,0.6494781069286402,0.6189879738118041,0.0,0.0,0.1,-0.0013897066229668132,-0.06589190556787228
79,0.6494781069286402,0.6225674052982029,0.0,0.0,0.1,-0.009718587712735116,-0.02465490761743616
80,0.6494781069286402,0.6260370093744992,0.0,0.0,0.1,-0.010856896482006472,0.0
81,0.6494781069286402,0.6266966477588098,0.0,0.0,0.0,-0.008976735916073075,-0.026081552769028793
82,0.6494781069286402,0.6152797295707005,0.0,0.0,0.0,-0.016942565570907064,-0.003351518629377437
83,0.6494781069286402,0.615825012933956,0.0,0.0,0.0,-0.006460508490990835,-0.02308428403108187
84,0.6494781069286402,0.617496209350695,0.0,0.0,0.0,0.005420313385744069,-0.00978432278663266
85,0.6494781069286402,0.626186239579037,0.0,0.0,0.0,-0.008832871835369205,-5.551115123125783e-17
86,0.6494781069286402,0.6200512314945017,0.0,0.0,0.0,-0.016711190859705526,0.0
87,0.6494781069286402,0.6043058782640529,0.0,0.0,0.0,-0.020562701673947005,-0.023084284031081537
88,0.6494781069286402,0.6028067184920566,0.0,0.0,0.0,-0.015588761046578147,0.007991486008801174
89,0.6513244950696486,0.6245536063881134,0.0,0.0018463881410084593,0.1,0.0010974829340728797,-0.034847358965577446
90,0.6513244950696486,0.6255736538113223,0.0,0.0,0.3,0.005500705441735909,-0.015043239884292792
91,0.6513244950696486,0.6304832748757649,0.0,0.0,0.0,-0.008587051284394676,-1.6653345369377348e-16
92,0.6513244950696486,0.6281158144277352,0.0,0.0,0.1,-0.0022038910115489306,-0.000817847182404241
93,0.6513244950696486,0.621150875864098,0.0,0.0,0.0,-0.005530597337966281,-0.026930585975779853
94,0.6513244950696486,0.6095851664847785,0.0,0.0,0.0,-0.012404721020883792,-0.026512950071380048
95,0.6513244950696486,0.616073413418506,0.0,0.0,0.1,-0.011449448959414665,-0.0017950672084391384
96,0.6513244950696486,0.6199600980406116,0.0,0.0,0.0,-0.011181797471871823,-0.024691181896952186
97,0.6513244950696486,0.6252516054482407,0.0,0.0,0.0,-0.004645042312192349,-0.03064202212867473
98,0.6513244950696486,0.6314273708450571,0.0,0.0,0.1,-0.004562571577242602,0.0
99,0.6513244950696486,0.6317353079472754,0.0,0.0,0.0,-0.01071768794358725,0.0
100,0.6513244950696486,0.6268121398930415,0.0,0.0,0.0,-0.0023858431341778783,-0.015423976598281031
101,0.6513244950696486,0.6322838191909742,0.0,0.0,0.0,-0.005875277646863264,0.0
102,0.6513244950696486,0.631178423020118,0.0,0.0,0.1,-0.0037155037343562848,-0.020008543427210757
103,0.6513244950696486,0.6304809981476378,0.0,0.0,0.0,-0.0026577380548186923,-0.02626506263657974
104,0.6513244950696486,0.6262938196068032,0.0,0.0,0.0,-0.010080739375287862,-0.010000972558621535
105,0.6513244950696487,0.6355244891024527,0.0,1.1102230246251565e-16,0.3,-0.00020572191228738213,-0.0033072386735313875
