Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.6236273373362862,0.49431521063211464,0.6666666666666666,0.0,0.42857142857142855,-0.01011718936626981,-0.00820583842647693
2,0.6236273373362862,0.4891104339799934,1.0,0.0,0.14285714285714285,-0.01889426406680756,-0.000542605778512617
3,0.6236273373362862,0.4963692335444621,0.6666666666666666,0.0,0.2857142857142857,-0.012952123441446774,0.0
4,0.6236273373362862,0.4859966215894991,1.0,0.0,0.14285714285714285,-0.030284560405995604,0.0
5,0.6236273373362862,0.48998588661858333,1.0,0.0,0.0,-0.03771970478736609,0.0
6,0.689627972798579,0.5117355089605787,0.6666666666666666,0.06600063546229284,0.14285714285714285,0.018834505882896573,0.0
7,0.689627972798579,0.48101563203531905,1.0,0.0,0.0,-0.07298049695731149,-0.0015847565597011948
8,0.689627972798579,0.4680160483001797,1.0,0.0,0.42857142857142855,-0.007500819541262828,-0.12233561432281626
9,0.689627972798579,0.49911579888140506,1.0,0.0,0.0,-0.00769112466528337,-0.02598753459602912
10,0.689627972798579,0.4807416163345713,1.0,0.0,0.2857142857142857,-0.06397192845820189,-0.21908888875818666
