Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.5447859115188033,0.46911299245752663,0.8,0.008794118292507869,0.3333333333333333,-0.009451246665606683,0.0
2,0.5447859115188033,0.47089245552728115,0.8,0.0,0.13333333333333333,-0.0021884867498716282,0.0
3,0.5615130131815445,0.472179735972264,0.8,0.01672710166274116,0.3333333333333333,-0.0002387058702470616,0.0006681188432485219
4,0.5615130131815445,0.47700721090066467,0.6,0.0,0.13333333333333333,-0.015505084239729676,0.015096295480403735
5,0.594311903475058,0.481147587776249,0.6,0.03279889029351357,0.2,-0.0029060829103641126,-0.013954459747566391
6,0.6205017342985468,0.48327086764997446,0.8,0.026189830823488802,0.26666666666666666,-0.013265539158119625,0.0
7,0.6205017342985468,0.47523006756901537,0.8,0.0,0.26666666666666666,-0.01258216762780638,0.0
8,0.6205017342985468,0.4735530219037522,1.0,0.0,0.06666666666666667,-0.0243262324737532,-0.01729097823354936
9,0.6205017342985468,0.4766454967614127,0.8,0.0,0.06666666666666667,-0.03229365725422335,-0.00041092423040273163
10,0.6205017342985468,0.48136660685148847,0.8,0.0,0.06666666666666667,-0.02221676709550095,-0.0005415798875509914
11,0.6205017342985468,0.49011607117899286,0.6,0.0,0.2,-0.02209526531205353,0.12640858406135297
12,0.6205017342985468,0.49820966806484274,0.8,0.0,0.3333333333333333,-0.0015849516582511695,0.0
13,0.6205017342985468,0.4915637854825353,1.0,0.0,0.06666666666666667,-0.03421040898000881,0.0
14,0.6205017342985468,0.497469550338686,1.0,0.0,0.06666666666666667,-0.023476876561726985,-0.01601969697024222
15,0.6205017342985468,0.4834303220573828,1.0,0.0,0.06666666666666667,-0.03554567304155406,0.0
