avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_insertion,mut_gain_inversion,mut_gain_rotate,mut_gain_scramble,mut_gain_split,mut_gain_swap
0.7064466644817412,0.7064466644817412,0.0,0.0,0.7064466644817412,0.7798593357894856,0.0,0,0.0,0.0,,,,,,
0.7169463265413626,0.7634759534645524,0.7296381679053835,0.7091638370152397,0.6507792922665802,0.7993072458558109,0.01944791006632529,1,-0.04137476935772728,-0.06725436055692084,-0.08775683948862956,,-0.048093826082426405,-0.026371154002432146,-0.0640170747474344,-0.02634465837821587
0.7319910717673298,0.7887294132852191,0.7501269059095218,0.705711266959424,0.7078286129122944,0.799307245855811,1.1102230246251565e-16,2,-0.033143669657376314,-0.09052458198502426,,-0.01788177366043847,,-0.04799239319794705,-0.04718236062175929,-0.028466824725339734
0.7383236821731939,0.7981732852842395,0.7545164277052417,0.7053652084208607,0.7455369919432906,0.803310775495112,0.004003529639300951,3,-0.0439403477218905,-0.09394203743495026,-1.1102230246251565e-16,-0.05597351363994757,,-0.033725652594380845,-0.07857631923954539,-0.04109396550872554
0.736694858426715,0.8006417557355779,0.7469136245043094,0.7248232474863728,0.6793593405688467,0.803310775495112,0.0,4,-0.05306087629138512,-0.07681939065903039,,-0.060880575299784884,0.0,-0.0328958453523179,-0.07903410493949492,-0.06822623418076917
0.7432254728398534,0.8006417557355779,0.7518472980152661,0.7268125887544277,0.7169734255841821,0.8281243829519869,0.024813607456874887,5,-0.04846083025037015,-0.07549730433085898,-1.1102230246251565e-16,-0.04802057831512866,,-0.060909832296063365,-0.07658954385388328,-0.03907978500697299
0.7275644851689825,0.8115819779807368,0.7215969800394344,0.7210633488898592,0.6934215579919134,0.8281243829519869,0.0,6,-0.09205279856270876,-0.09878983157650263,-0.04285910393676007,-0.099283191895157,-0.10659254457072383,-0.05969476757556441,-0.12225518692743449,-0.07827927863749212
0.7427930392326674,0.8115819779807368,0.7509631635133628,0.7323614004934954,0.6830501583185037,0.829383378346263,0.0012589953942760967,7,-0.06061881446737416,-0.08335617873005391,,-0.14794406525574522,-0.05330991009253816,-0.060947046466968025,,-0.03572653645528675
0.751763424332185,0.8285440480834122,0.7489486821613202,0.7414481761432481,0.7275027620201643,0.829383378346263,0.0,8,-0.07949044963923574,-0.08751553707158943,-0.04936708948171631,-0.12832491151622072,,-0.04723882685556646,-0.14306969032725547,-0.08811604443309455
0.7436721636917326,0.8289637132148376,0.7302072649554959,0.7439085804581372,0.7112945420479577,0.829383378346263,0.0,9,-0.09896628082505425,-0.0854747978881258,-0.12189212811018435,-0.09625849151219612,-0.09799320310582771,-0.11052808592087976,-0.11373267666509349,-0.0029476856459172973
0.7551944007780725,0.8293833783462631,0.7579912673428121,0.7410955110850185,0.7262135157231372,0.829383378346263,0.0,10,-0.0713921110034508,-0.08828786726124437,,-0.10627230658280895,-0.09924847781688212,-0.051827431350017494,-0.07067475696611569,-0.0851483623793079
0.7527853787214699,0.8293833783462631,0.7355706426985306,0.7442593594330983,0.7791504003419211,0.829383378346263,0.0,11,-0.0938127356477324,-0.08512401891316464,-0.053041826959776495,0.0,-0.11957475964708597,-0.15263280075920804,-0.12022679089293073,-0.056960824558005496
0.7627023551367038,0.8293833783462631,0.7866746408343186,0.7450666544090431,0.6706749920473268,0.8370420731894302,0.00765869484316728,12,-0.04270873751194426,-0.08431672393721996,-0.021452882964713926,-0.032857711685989166,-0.04191183955004285,-0.029919441033260424,-0.08283502085416561,-0.06350384060128172
0.7484271912521006,0.8319362766273187,0.7201149087864845,0.7648453982492122,0.7124944077508998,0.8370420731894302,0.0,13,-0.11118314327057004,-0.07028200122942611,-0.1346038539888187,,-0.16596874687984275,-0.09872402607428177,-0.0983934266234775,-0.12208175461736459
0.735641524667041,0.8370420731894302,0.7382680771326996,0.7166089208331677,0.6998651816175108,0.8370420731894302,0.0,14,-0.09877399605673054,-0.12043315235626247,-0.1235635742678363,-0.06259687474286763,,-0.0820126891948435,-0.12806945319241825,-0.11804252950617515
0.7459847633508132,0.8370420731894302,0.751390200222243,0.7232729771103587,0.7241528509882958,0.8370420731894302,0.0,15,-0.08565187296718724,-0.11376909607907158,0.0,-0.12599399039649806,,-0.10686505406111058,-0.09194972919411656,-0.07529263099391845
