parameter,piece_id,old_path,new_path
waistband.width,wb_back,"[[0.0, 21.726313094365775], [0.0, 0.0], [0.0, 0.0], [39.1358, 0.0], [39.1358, 0.0], [39.1358, 21.726313094365775], [39.1358, 21.726313094365775], [29.735511206231426, 21.726313094365775], [29.735511206231426, 21.726313094365775], [25.668466800646524, 21.726313094365775], [25.668466800646524, 21.726313094365775], [19.5679, 21.726313094365775], [19.5679, 21.726313094365775], [13.467333199353478, 21.726313094365775], [13.467333199353478, 21.726313094365775], [9.400288793768576, 21.726313094365775], [9.400288793768576, 21.726313094365775], [0.0, 21.726313094365775]]","[[0.0, 13.17218408638158], [0.0, 0.0], [0.0, 0.0], [39.1358, 0.0], [39.1358, 0.0], [39.1358, 13.17218408638158], [39.1358, 13.17218408638158], [29.735511206231426, 13.17218408638158], [29.735511206231426, 13.17218408638158], [25.668466800646524, 13.17218408638158], [25.668466800646524, 13.17218408638158], [19.5679, 13.17218408638158], [19.5679, 13.17218408638158], [13.467333199353478, 13.17218408638158], [13.467333199353478, 13.17218408638158], [9.400288793768576, 13.17218408638158], [9.400288793768576, 13.17218408638158], [0.0, 13.17218408638158]]"
waistband.width,wb_front,"[[0.0, 21.726313094365775], [0.0, 0.0], [0.0, 0.0], [45.19799999999999, 0.0], [45.19799999999999, 0.0], [45.19799999999999, 21.726313094365775], [45.19799999999999, 21.726313094365775], [22.598999999999997, 21.726313094365775], [22.598999999999997, 21.726313094365775], [0.0, 21.726313094365775]]","[[0.0, 13.17218408638158], [0.0, 0.0], [0.0, 0.0], [45.19799999999999, 0.0], [45.19799999999999, 0.0], [45.19799999999999, 13.17218408638158], [45.19799999999999, 13.17218408638158], [22.598999999999997, 13.17218408638158], [22.598999999999997, 13.17218408638158], [0.0, 13.17218408638158]]"
