generation,avg_child_fitness,avg_elite,avg_off,avg_mut,avg_rand,best_fit,delta_best,mean_offspring_gain,mean_mutant_gain
1,0.6591032270784108,0.6953110333802681,0.6550801374893156,0.0,0.0,0.7314855620788676,0.0,-0.04591886133991717,0.0
