avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_split
0.7509655922909292,0.7592184046657412,0.7609157944114018,0.7429586076305663,0.7349399100756764,0.7783999727720174,0.0,1,0.0016973897456606796,-0.0313653383716051,0.0016973897456606796
0.7485262525834994,0.7763619593870945,0.76184334411787,0.7333413939756033,0.7281616140740068,0.7783999727720174,0.0,2,-0.01451861526922453,-0.0450585787964142,-0.01451861526922453
0.7500396898826203,0.7783999727720174,0.7744626778359591,0.7251724452426183,0.7234564337398737,0.7783999727720174,0.0,3,-0.003937294936058447,-0.053227527529399146,-0.003937294936058447
0.7393016607314535,0.7783999727720174,0.7514424610107507,0.7274218923708634,0.6991592210160616,0.7783999727720174,0.0,4,-0.02695751176126676,-0.050978080401153994,-0.02695751176126676
0.7432222407507518,0.7783999727720174,0.7648358877182859,0.7196418640910617,0.7159114274981111,0.7783999727720174,0.0,5,-0.013564085053731564,-0.05875810868095582,-0.013564085053731564
