Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.6080691640534902,0.47108147080584956,0.8,0.0,0.06666666666666667,-0.025658305223911902,0.0007063948824392596
2,0.6080691640534902,0.4818980066430604,0.6,0.0,0.26666666666666666,-0.011374775065873428,0.015047821215522212
3,0.6307112500710578,0.47846630140597474,0.6,0.022642086017567564,0.06666666666666667,-0.01563748412146582,-0.07187157751451168
4,0.6307112500710578,0.48114229178578294,1.0,0.0,0.0,-0.028543312741986675,-0.1057615614609208
5,0.6307112500710578,0.47425553206483156,1.0,0.0,0.2,-0.03266238527139676,0.0026040851946647903
6,0.6307112500710578,0.47242509591302667,1.0,0.0,0.06666666666666667,-0.026421015609034874,-0.00026801169290384397
7,0.6307112500710578,0.4702718779763415,1.0,0.0,0.2,-0.027300795303930623,0.0129320933915964
8,0.6307112500710578,0.47323887346035737,1.0,0.0,0.06666666666666667,-0.026473640930563376,0.0
9,0.6307112500710578,0.4825746937661196,1.0,0.0,0.2,-0.034161087632921854,0.014726023649903566
10,0.6307112500710578,0.4807993700796017,0.6,0.0,0.13333333333333333,-0.03624258424021916,0.11724763922608206
11,0.6307112500710578,0.4857364239658156,0.8,0.0,0.3333333333333333,-0.01801953730486153,0.04659085525749592
12,0.6307112500710578,0.4742297327531509,1.0,0.0,0.13333333333333333,-0.0228149611826935,0.0005308452228410254
13,0.6307112500710578,0.4842016601778924,0.6,0.0,0.3333333333333333,-0.031027871726074664,-0.00024219023261226602
14,0.6307112500710578,0.4860519540839817,1.0,0.0,0.06666666666666667,-0.024555872211328315,0.014224490171426435
15,0.6416751712657408,0.49589871618007825,0.8,0.010963921194683035,0.13333333333333333,-0.012116732093351875,-0.033128609847368096
