avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_insertion,mut_gain_inversion,mut_gain_rotate,mut_gain_scramble,mut_gain_split,mut_gain_swap
0.04880419692227603,0.04880419692227603,0.0,0.0,0.04880419692227603,0.7526319222688501,0.0,0,0.0,0.0,,,,,,
0.6012965277347058,0.4880419692227603,0.548646890266537,0.7220250717649203,0.24180328408689925,0.7844161784468803,0.03178425617803016,1,-0.19370054778495824,-0.030606850503929667,-0.2444933063932663,,0.0,0.00632766050245015,-0.322144311035208,0.00673362021694518
0.5253172153885873,0.7733267564685367,0.4961438920616432,0.6238174572926907,0.0,0.7967757603587167,0.012359581911836393,2,-0.2799552199014793,-0.1565512536302214,-0.034219952393015285,-0.4304489349819321,,-0.25735219884501465,-0.5346002234187495,-0.027133798638282303
0.6104342884612901,0.788536039084159,0.5149337329280858,0.7506631775306033,0.25341920369398546,0.8204408304533989,0.023665070094682217,3,-0.2746322713153931,-0.04405265250947386,,-0.20677313001021205,,-0.5207024786333646,-0.2992814300095084,-0.004271504907624624
0.41005106125952445,0.811025618025445,0.37496570982197824,0.4474055388204718,0.0,0.8204408304533989,0.0,4,-0.4360599082034669,-0.3703632941059059,,-0.6275729900153474,,-0.24982257480660433,-0.8204408304533989,-0.3008986029001321
0.5097224826209943,0.817387118993946,0.45443269269322156,0.5553057400568823,0.24088397621558258,0.8204408304533989,0.0,5,-0.3621909984358615,-0.2643716625316535,-0.8158602632642198,-0.041234310119697325,,-0.43205575904026955,-0.8158602632642198,-0.023392612458753903
0.5402281983118581,0.8189139747236726,0.4511508703516059,0.6946911317471214,0.0,0.8204408304533989,0.0,6,-0.3673813904396351,-0.1257496987062775,-0.05209835121991768,-0.026700617933713477,-0.0571819006895844,-0.04942387080695898,-0.8204408304533989,-0.8158602632642198
0.5599976340473144,0.8204408304533989,0.5622232991071875,0.6326605783977486,0.0,0.8204408304533989,0.0,7,-0.2582175313462114,-0.1877802520556504,-0.05947343883508788,-0.3106339180323819,,,-0.46867516902176376,-0.05768702276672003
0.5377203705542648,0.8204408304533989,0.3210385782559612,0.7567030074848988,0.24579653212581162,0.8204408304533989,0.0,8,-0.49940225219743767,-0.06373782296850015,-0.05173612409158346,-0.43008640421041083,-0.8204408304533989,-0.5602126003067786,-0.44794400427957354,-0.4317553117352833
0.5704417153527531,0.8204408304533989,0.444608927937632,0.7763851528309016,0.0,0.8204408304533989,0.0,9,-0.37583190251576687,-0.044055677622497215,-1.6653345369377348e-15,-0.8204408304533989,-0.06596665950976,-0.01165636102300488,-0.8204408304533989,-0.10616643212214542
0.5667424230858648,0.8204408304533989,0.50653060665782,0.6390363045169324,0.2647157557062387,0.8204408304533989,0.0,10,-0.3139102237955789,-0.1814045259364665,,-0.22805668718597524,,-0.3748103552754733,,-0.32688138680856
0.5703169248030663,0.8204408304533989,0.6441492826271337,0.5765328217671826,0.0,0.8204408304533989,0.0,11,-0.17629154782626522,-0.2439080086862163,,-0.05373729999230137,-0.06954050666123739,-0.20511020761335014,-0.33222475715975003,-0.03602465200651861
