Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.6341434950485436,0.4672429610344205,0.6,0.0,0.6,0.016804179948420907,-0.051880737675294775
2,0.6341434950485436,0.4721062435651473,0.6,0.0,0.2,0.001692202508684293,0.0
3,0.6341434950485436,0.4703338953811091,1.0,0.0,0.2,-0.018328221878449912,0.0
4,0.6341434950485436,0.47315383336432026,0.8,0.0,0.0,-0.018892888401255924,0.0
5,0.6341434950485436,0.47512542277907366,0.8,0.0,0.0,-0.011124601404339329,-0.0630144880600787
6,0.6341434950485436,0.4752477170577466,0.8,0.0,0.0,-0.029755781336215637,0.0
7,0.6341434950485436,0.5092918294553506,0.6,0.0,0.2,-0.010459203643300007,0.05923717171433146
8,0.6341434950485436,0.47568867491951705,1.0,0.0,0.0,-0.07872825833951588,0.0
9,0.6341434950485436,0.482390092235613,1.0,0.0,0.0,-0.025722639889848176,-0.12073121006258669
10,0.6341434950485436,0.5054075908963609,0.8,0.0,0.0,-0.021422356339242686,0.0005708098690973551
11,0.6341434950485436,0.46754079862818826,1.0,0.0,0.0,-0.0732369319773464,-5.551115123125783e-17
12,0.6341434950485436,0.48429398666422807,1.0,0.0,0.2,-0.016286985437481305,-0.0005015332462343647
13,0.6403605881372548,0.521562880731999,0.6,0.006217093088711212,0.2,-0.010728239539599938,0.006217093088711212
14,0.6403605881372548,0.49189044501305207,1.0,0.0,0.0,-0.0478028221552935,-0.0010695165834711529
15,0.6403605881372548,0.4673018553772308,1.0,0.0,0.0,-0.047759285775907115,-0.07968211096775393
