avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_design_param
0.6517685567678371,0.6517685567678371,0.0,0.0,0.6517685567678371,0.7313211272999158,0.0,0,0.0,0.0,
0.6688839146369655,0.7137135555625232,0.7004727259415501,0.6223541870845203,0.670577109081877,0.7313211272999158,0.0,1,-0.011287957131218551,-0.10241425912650033,-0.011287957131218551
0.6627950849790292,0.7253929150426277,0.6922793653080215,0.6118581923027316,0.6528941545700453,0.7313211272999158,0.0,2,-0.03647908384442965,-0.11855615634301948,-0.03647908384442965
0.6848708526595505,0.7304143486457512,0.6928210938299371,0.6616262391020047,0.6629115914061735,0.7514155889294858,0.02009446162956996,3,-0.03668647616164945,-0.06969488819791107,-0.03668647616164945
0.6873594681091612,0.7346702042381775,0.7084089533212032,0.6487250124488727,0.6841273628561577,0.7514155889294858,0.0,4,-0.025144891937553523,-0.08594519178930494,-0.025144891937553523
0.6967097952340533,0.740719948358913,0.7273637081189008,0.6634318355573114,0.6498395890367593,0.7514155889294858,0.0,5,-0.014256462634169735,-0.081285599495651,-0.014256462634169735
0.7050770256375218,0.7501187694179099,0.7305499546663577,0.6753890485848593,0.6573266592008881,0.7653034519223633,0.013887862992877475,6,-0.019136541581026942,-0.07537813058883862,-0.019136541581026942
0.7047615650677581,0.7560448765937782,0.7264282381631477,0.6757412062892335,0.6532763578436497,0.7738115182897879,0.008508066367424627,7,-0.031159734318728108,-0.08377563605276421,-0.031159734318728108
0.7169970422267815,0.7667214629836008,0.743311740969014,0.6775933550696451,0.6962188531149923,0.7738115182897879,0.0,8,-0.024827733075824213,-0.08841910238333694,-0.024827733075824213
0.6963628865344643,0.770975496167313,0.7013411285147494,0.6687451959257533,0.6426737037627555,0.7738115182897879,0.0,9,-0.07152504906754695,-0.1050663223640345,-0.07152504906754695
0.7179659983161628,0.7738115182897879,0.7171162209568025,0.7113778439168648,0.6329808565777544,0.7738115182897879,0.0,10,-0.056695297332985554,-0.06243367437292307,-0.056695297332985554
