Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.583185535625,0.4672831982314353,1.0,0.0,0.23529411764705882,-0.007790200660776135,0.0
2,0.6226124703072037,0.48870242052019497,0.3333333333333333,0.03942693468220371,0.35294117647058826,0.005554945681772763,0.017926850748399475
3,0.6288131134407055,0.48444830497584174,0.6666666666666666,0.006200643133501771,0.17647058823529413,-0.026348330683409697,0.07325967059090915
4,0.6288131134407055,0.4814042185098378,0.6666666666666666,0.0,0.11764705882352941,-0.0221094956067124,0.0
5,0.6288131134407055,0.4761279965262283,1.0,0.0,0.17647058823529413,-0.007337133479829185,-0.04068110760356547
6,0.6288131134407055,0.4902810198931094,1.0,0.0,0.29411764705882354,0.0006003681536459568,0.01268045130486247
7,0.6288131134407055,0.49887991857761227,0.3333333333333333,0.0,0.058823529411764705,-0.030088362296395547,-0.0003321785376700544
8,0.6288131134407055,0.4922683509996138,1.0,0.0,0.11764705882352941,-0.032748799062755574,-0.06572864648066003
9,0.6288131134407055,0.48365843760494265,1.0,0.0,0.11764705882352941,-0.03890588518285735,0.0
10,0.6288131134407055,0.48647488611949313,0.6666666666666666,0.0,0.29411764705882354,-0.012612429754131026,0.10910448488415117
11,0.6288131134407055,0.4753346284623125,1.0,0.0,0.23529411764705882,-0.008008209476514271,-0.06742474927659176
12,0.6288131134407055,0.49271201106393825,1.0,0.0,0.23529411764705882,-0.0007560726943023279,-0.009658114643591434
13,0.6288131134407055,0.5022194656220492,1.0,0.0,0.23529411764705882,-0.030866627721179006,0.04354492746829097
14,0.6288131134407055,0.4983440162323469,1.0,0.0,0.23529411764705882,-0.008948864435311536,-0.019424261579727542
15,0.6288131134407055,0.49960264924728104,1.0,0.0,0.23529411764705882,-0.016370004154569972,0.01603292922324564
