generation,chromosome,chromosome_origin,last_mutation,parameter,old_value,new_value,fitness
1,6,offspring,design_param,left.collar.fc_angle.v,95,105,0.7588854809256467
1,7,offspring,design_param,shirt.width.v,1.05,1.0362025952707723,0.7240879504476977
1,8,offspring,design_param,collar.f_bezier_x.v,0.3,0.7212441918853998,0.659820626561731
1,9,offspring,design_param,left.shirt.width.v,1.05,1.0368625134677623,0.6598769880714945
1,10,offspring,design_param,left.collar.b_bezier_y.v,0.1,0.26468974547270063,0.7598628313868244
1,11,offspring,design_param,collar.f_collar.range.5,CircleArcNeckHalf,Bezier2NeckHalf,0.66253724768294
1,11,offspring,design_param,collar.f_collar.range.6,Bezier2NeckHalf,,0.66253724768294
1,11,offspring,design_param,collar.f_collar.range.4,TrapezoidNeckHalf,CircleArcNeckHalf,0.66253724768294
1,11,offspring,design_param,collar.f_collar.range.0,CircleNeckHalf,CurvyNeckHalf,0.66253724768294
1,11,offspring,design_param,collar.f_collar.range.1,CurvyNeckHalf,VNeckHalf,0.66253724768294
1,11,offspring,design_param,collar.f_collar.range.2,VNeckHalf,SquareNeckHalf,0.66253724768294
1,11,offspring,design_param,collar.f_collar.v,CircleNeckHalf,TrapezoidNeckHalf,0.66253724768294
1,11,offspring,design_param,collar.f_collar.range.3,SquareNeckHalf,TrapezoidNeckHalf,0.66253724768294
1,14,offspring,design_param,left.collar.fc_angle.v,95,74,0.79856220505246
1,17,offspring,design_param,collar.bc_angle.v,95,103,0.692948098396197
1,21,mutant,design_param,shirt.flare.v,1.0,1.1124708854417409,0.7240879504476977
1,22,mutant,design_param,left.collar.b_bezier_y.v,0.1,0.6270209001790971,0.79856220505246
1,23,mutant,design_param,shirt.flare.v,1.0,1.550844602057625,0.7368173946305887
1,24,mutant,design_param,collar.fc_angle.v,95,87,0.659820626561731
2,2,offspring,design_param,left.collar.fc_angle.v,95,74,0.79856220505246
2,4,mutant,design_param,left.collar.b_bezier_y.v,0.1,0.6270209001790971,0.79856220505246
2,6,offspring,design_param,left.collar.fc_angle.v,95,74,0.7255219034226722
2,6,offspring,design_param,left.shirt.flare.v,1.0,1.0591821582418341,0.7255219034226722
2,7,offspring,design_param,skirt.rise.v,1,0.8615768575014665,0.79856220505246
2,8,offspring,design_param,left.collar.fc_angle.v,95,73,0.79856220505246
2,9,offspring,design_param,collar.component.style.v,,SimpleLapel,0.7634006579039245
2,10,offspring,design_param,left.collar.fc_angle.v,95,74,0.7028842986940014
2,11,offspring,design_param,left.collar.b_bezier_y.v,0.1,0.6270209001790971,0.6990630405655132
2,13,offspring,design_param,left.collar.fc_angle.v,95,74,0.79856220505246
2,17,offspring,design_param,sleeve.sleeveless.range.1,False,,0.8055480001071779
