avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_insertion,mut_gain_inversion,mut_gain_rotate,mut_gain_scramble,mut_gain_split,mut_gain_swap
0.7385764034639444,0.7582713484633798,0.748686567490757,0.72739533128522,0.7231650910721543,0.7896336156823847,0.0,1,-0.008439518733870444,-0.034327654451997744,-0.009888449443870425,0.000174560183035688,-0.022843682577175728,-0.008682318358270416,-0.011729246385829215,0.013047072301963725
0.7391960739957699,0.7746206263452684,0.7511924549531093,0.7213124585336311,0.7273204596654679,0.7896336156823847,0.0,2,-0.024519766875821768,-0.05725951508745555,-0.005504649756971569,-0.04810622391668462,-0.03412131412122765,-0.03438799706924067,-0.013957233035864935,-0.05256392517095965
0.737230977993875,0.7831717833889643,0.7433249542533572,0.7250588178965052,0.7156029079503355,0.7896336156823847,0.0,3,-0.03948437136167688,-0.06090763932950096,0.0,-0.05186845309260483,-0.05040347226960201,-0.0326519171589168,-0.0339174344348576,-0.039262331021850526
0.747720241588028,0.7833837930932865,0.755405563803571,0.7331416229919941,0.7396298756047307,0.7950318515334036,0.005398235851018951,4,-0.027957203683990912,-0.052584175555243064,-0.021522526488953725,0.005398235851018951,-0.04941153256388381,0.0008267931453990185,-0.027312889184012496,-0.03581686380877358
0.7501475540171444,0.7880023920124535,0.7589090867752646,0.7362621239693496,0.7327883051805328,0.7950318515334036,0.0,5,-0.029539994567649618,-0.056059163661285896,-0.0268492710249425,-0.03278610624570388,-0.06160313025943687,,-0.026202972386420463,-0.019814627134559577
0.7478467131701962,0.7923010422276866,0.757503326860604,0.7296933109256997,0.7373795383290619,0.7950318515334036,0.0,6,-0.03582783682097464,-0.06346732794384331,-0.0395889077776855,-0.04763458482809461,-0.05026354510033626,-0.06552271266819598,-0.022853829293113442,-0.030248884606838906
0.7543774202229216,0.7931266910258845,0.7677477241689058,0.738975080469296,0.7237562926505225,0.7950318515334036,0.0,7,-0.026121123466910583,-0.055175848752788456,-0.034147559939196714,-0.046281744276259695,-0.038417097471597716,-0.03466502276738892,-0.0173044867110765,-0.012497108631124076
0.7494065532135236,0.794246187925735,0.7571820651812695,0.7363557811132535,0.7256679590314089,0.7950318515334036,0.0,8,-0.03713353946037973,-0.05823157326914006,-0.0904417842590639,-0.0341030005305806,-0.03250601304744516,-0.07025029370330621,-0.02351230409627275,-0.017245577150359237
0.7409350881528379,0.7943965631066078,0.7505182156892779,0.724726051948829,0.7139772478693441,0.7977092030643407,0.0026773515309370666,9,-0.04403731577241942,-0.0700195395467006,0.0026773515309370666,,-0.03407637148201681,-0.04937144143521638,-0.043491448060059126,-0.07439715309590916
0.7395212439445952,0.795186031784801,0.7492466437028202,0.7231053897075846,0.7106182740195306,0.7977092030643407,0.0,10,-0.04604172523461281,-0.07373696205608267,-0.039261206845441265,-0.08306197475341076,-0.053879088418271937,-0.07457373405431578,-0.03203465430556515,-0.03854575969050916
