avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_design_param
0.6688193458427665,0.6688193458427665,0.0,0.0,0.6688193458427665,0.7613772790964154,0.0,0,0.0,0.0,
0.7016065920748081,0.7313954057368045,0.7101662333948828,0.6825193190271408,0.692699132981263,0.7850981126975995,0.023720833601184155,1,-0.02015614110358335,-0.05539339870016075,-0.02015614110358335
0.72557670131158,0.7580562415075622,0.7490804100224777,0.7088823861744017,0.6568837553356359,0.7850981126975995,0.0,2,-0.007810160332271295,-0.06129791647956176,-0.007810160332271295
0.7342840070825145,0.7831112680826281,0.774400010659619,0.6915498975580104,0.6729732092741556,0.7850981126975995,0.0,3,-0.008124168398403773,-0.0929755878526211,-0.008124168398403773
0.7364472269472659,0.7849904245839494,0.7151931857761508,0.7524792871997623,0.63899471417726,0.7880890178623738,0.0029909051647742935,4,-0.0697613427699153,-0.03261882549783731,-0.0697613427699153
0.7371658102714325,0.7855965968917284,0.7030279238404877,0.743769656368539,0.7049232164582652,0.7880890178623738,0.0,5,-0.08281791514830537,-0.04257466681438322,-0.08281791514830537
0.7390153893313667,0.7870920494741157,0.7103697816586404,0.7442950784344894,0.6885830638697391,0.7880890178623738,0.0,6,-0.07686469187094085,-0.043544697330819955,-0.07686469187094085
0.7568788410944539,0.788089017862374,0.7479618622693559,0.7547733259582158,0.729631484578861,0.7976195599832757,0.009530542120901875,7,-0.04012715559301799,-0.033315691904158014,-0.04012715559301799
0.7369227583191832,0.7906643339934408,0.7421397933217864,0.7204496840509256,0.6796807990358907,0.7976195599832757,0.0,8,-0.05004090767817653,-0.07437838976039891,-0.05004090767817653
0.7465062694435011,0.7954296050538915,0.7431022012042932,0.7468734174256695,0.6574032110116742,0.7976195599832757,0.0,9,-0.0523994605298934,-0.05044537693632283,-0.0523994605298934
0.7613169518295766,0.7976195599832757,0.7258805981276063,0.7753118582146747,0.7390411710876986,0.7976195599832757,0.0,10,-0.07173896185566937,-0.022307701768600936,-0.07173896185566937
