avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_insertion,mut_gain_inversion,mut_gain_rotate,mut_gain_scramble,mut_gain_split,mut_gain_swap
0.054740660506915235,0.054740660506915235,0.0,0.0,0.054740660506915235,0.8309200811952216,0.0,0,0.0,0.0,,,,,,
0.352088371464677,0.5474066050691523,0.40700901005395074,0.3363602673404535,0.0,0.8314124285020427,0.0004923473068210171,1,-0.20473584831905675,-0.4863846691951907,0.009083499909679493,-0.41342537186097666,0.008226457506983031,-0.40564986700611766,0.0,-0.0030463052630672247
0.6103969126137838,0.8301169650187624,0.6949946844966428,0.6234683557831261,0.0,0.8505637991328485,0.019151370630805853,2,-0.1362125992942245,-0.20765687012327083,-0.014204429527896578,0.010548312099710152,-0.551504131356782,0.007657592738219643,-0.01390524565656337,0.015315185476439175
0.6732788967705062,0.8483445308120214,0.6948279643521404,0.7071277287145552,0.2766216646262601,0.8760665555078991,0.025502756375050617,3,-0.15268434083957086,-0.14232643625787988,-0.015822468149565228,-0.43152868240058656,-0.4238987096133816,0.0,-0.06103516882142623,-0.00889993381518448
0.5148988193946,0.859064717924532,0.5712271950374492,0.501253673967918,0.0,0.8897249470730498,0.013658391565150696,4,-0.28996275258500376,-0.3684371924462185,-0.34160376782998975,,,-0.01526782469889576,-0.8505637991328485,-0.29172230621352013
0.5930752975131403,0.8806987428112497,0.6272870404611213,0.5648778058223963,0.2813948471860822,0.8897249470730498,0.0,5,-0.25454990164722435,-0.3214920859455911,,-0.02772949379806522,-0.8760665555078991,-0.3336598178211016,-0.5000922987373382,-0.029927743904549376
0.5931546913312281,0.8807781329262169,0.7143490967034806,0.5483430983930354,0.0,0.8897249470730498,0.0,6,-0.1664290362227364,-0.33467173806988965,-0.0172840443077113,-0.011522696205140903,,-0.24814415522840771,-0.8763047258528004,-0.0295654553377801
0.4563694694089578,0.8852515399996332,0.4948331076846982,0.42477768083778794,0.0,0.8897249470730498,0.0,7,-0.39377348761999736,-0.4649472662352619,-0.027455718627172776,-0.31541074196927005,-0.8897249470730496,-0.32211798498677996,-0.4843830482725786,-0.03702396125338914
0.5513107894624055,0.8897249470730498,0.5764885974037204,0.5793571394840312,0.0,0.8940831300265683,0.004358182953518419,8,-0.31323634966932934,-0.31036780758901866,-0.8897249470730498,-0.36259945168781105,-0.8897249470730498,-0.042686806600079064,,0.004358182953518641
0.45976878819780964,0.8918881070537282,0.4262360224635528,0.500213921267539,0.0,0.8940831300265683,0.0,9,-0.46620880608142584,-0.39294133960694516,-0.03981780202391322,-0.5946026923665394,0.0,-0.8940831300265683,-0.8940831300265683,-0.34960420058332015
0.49012089471397663,0.8925985393832336,0.43780103060643083,0.49819653002431113,0.2646201652335652,0.8968454323088954,0.0027623022823271004,10,-0.45535423026805333,-0.3953298785110067,,-0.5461415787770695,-0.8918562440615665,-0.31675643694303496,-0.8940831300265683,0.001332907792973348
0.6064811868484802,0.8949717352218838,0.6538530514330249,0.6386069818827048,0.0,0.8977774043158837,0.0009319720069883575,11,-0.24088849193199835,-0.2570874911418876,0.0013811511411635502,-0.21260749098074444,,-0.4451461845204362,-0.8940831300265683,-0.0230056257475722
