Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.6116635816494316,0.476170007179052,0.6666666666666666,0.0,0.17647058823529413,-0.003137600114128395,-0.0005415744608717188
2,0.6116635816494316,0.4933129210862217,1.0,0.0,0.23529411764705882,-0.018395522813748236,-0.0013575130462073204
3,0.6116635816494316,0.4908300933631864,0.6666666666666666,0.0,0.29411764705882354,-0.02423109241862985,0.016053974950445138
4,0.6116635816494316,0.48339291777531723,1.0,0.0,0.17647058823529413,-0.02624926937177818,0.028108562028121953
5,0.6116635816494316,0.4910669416942966,0.6666666666666666,0.0,0.4117647058823529,0.0031083083863257923,-0.0006363320258120642
6,0.6116635816494316,0.4770564289050005,1.0,0.0,0.23529411764705882,-0.030249264403114234,5.9958800381065824e-05
7,0.6116635816494316,0.48832615788460804,1.0,0.0,0.23529411764705882,0.0016179680981280049,-0.07606170194568901
8,0.6116635816494316,0.49084559074122147,0.6666666666666666,0.0,0.23529411764705882,-0.021492834367745572,0.1329546592615442
9,0.6664977550000002,0.4832297556922267,0.6666666666666666,0.054834173350568616,0.17647058823529413,-0.01742761336353607,0.08976727372803178
10,0.6664977550000002,0.477613411173618,1.0,0.0,0.23529411764705882,-0.022549431523277565,0.010818715478301008
11,0.6664977550000002,0.47945065920531116,1.0,0.0,0.35294117647058826,-0.02161033229286033,-0.006742860678423612
12,0.6664977550000002,0.47451294129094257,1.0,0.0,0.058823529411764705,-0.02517150795695013,0.0
13,0.6664977550000002,0.48938024958002785,1.0,0.0,0.4117647058823529,-0.012170512239496516,0.03960450293720447
14,0.6664977550000002,0.4831666951815109,1.0,0.0,0.058823529411764705,-0.035905670705761394,0.0014045303462852006
15,0.6664977550000002,0.49088165076517143,1.0,0.0,0.29411764705882354,0.0013854749977204202,0.00018616517839176172
