Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.5405432378944456,0.46699845682581553,1.0,0.0,0.0,-0.00875028117035892,0.0
2,0.5593902481877051,0.46731025744851545,0.6,0.018847010293259525,0.4,0.009214041893826908,0.0
3,0.5593902481877051,0.4677605658687966,0.8,0.0,0.0,-0.00014207887856310109,0.0
4,0.5593902481877051,0.4670564785650412,0.8,0.0,0.0,-0.029426473109545805,0.0
5,0.5593902481877051,0.46940093540130245,0.8,0.0,0.0,-0.031187262320761966,-0.0001452597596681704
6,0.5593902481877051,0.47295799340188055,1.0,0.0,0.0,-0.034679095501787105,-0.0005698843416668264
7,0.5992365136697249,0.48100240242565934,0.8,0.03984626548201975,0.2,-0.02911890259396612,0.0
8,0.5992365136697249,0.5060785429836969,0.8,0.0,0.4,-0.0013920447685280778,0.0
9,0.5992365136697249,0.48522533873791396,0.8,0.0,0.2,-0.0316596215829774,0.0
10,0.5992365136697249,0.48551881566885635,0.8,0.0,0.0,-0.04152177766365935,0.0
