avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_insertion,mut_gain_inversion,mut_gain_rotate,mut_gain_scramble,mut_gain_split,mut_gain_swap
0.571802669147561,0.571802669147561,0.0,0.0,0.571802669147561,0.6726642251947489,0.0,0,0.0,0.0,,,,,,
0.5917252834372849,0.6250972020741823,0.5965861192640434,0.5888059618246514,0.5568979341689384,0.6726642251947489,0.0,1,-0.03972708365425068,-0.04889805415186316,-0.01758885557567913,-0.14385558276483623,-0.01654324478583913,,-0.025118122407424098,-0.04382922887689511
0.6114674264103724,0.6441288304082777,0.5954352927823164,0.6303863548635069,0.5743160142245829,0.6955170718010161,0.022852846606267185,2,-0.04053235695272317,-0.012745702054778563,0.014684931320563588,-0.047548697451781474,-0.07821404208881211,0.0,-0.06057417633104456,-0.08667580668190844
0.6180926509417017,0.6598975043241506,0.6285570511361922,0.607651982249315,0.5762688123575705,0.7034257220223713,0.007908650221355229,3,-0.031242732217051775,-0.06427506071441896,-0.010137255312314797,,-0.04216074876351428,,-0.04498618598141794,0.021636201810697253
0.6300375119883093,0.6762830651764831,0.638199270049107,0.6309419644350169,0.576358099904789,0.7034257220223713,0.0,4,-0.03003024862853082,-0.05858187010097615,-0.016581583479189033,,-0.028912058708562727,-0.050246746978217904,-0.052284890866877654,0.026896512328885347
0.6279653410401352,0.6842768181952116,0.6348373802904149,0.6228499131615999,0.5705844564383429,0.706988510654155,0.00356278863178372,5,-0.04925193375682625,-0.06687363986060951,-0.028749946059249187,-0.00763407612966116,-0.03263733125681312,0.0,-0.10428625768321682,
0.6219021971939562,0.6888572415359944,0.6071326935351019,0.6367138882028127,0.5519510647701452,0.7134380976370762,0.006449586982921196,6,-0.07542828809490403,-0.05442863799380848,,,-0.08761470828240381,-0.07596067240463245,-0.06132138099345863,-0.08413603640470813
0.6417125670842224,0.6959052746102623,0.6143475953445653,0.66138967178725,0.5862294483692521,0.7134380976370762,0.0,7,-0.07804336234882779,-0.03628074324426548,-0.07345506756306741,,-0.08937168708549618,,-0.06334502263670538,
0.6457655708556853,0.7011851921995211,0.622946029092529,0.6759701295306672,0.5844379359823894,0.7134380976370762,0.0,8,-0.0816333557619569,-0.02691235979300767,-0.07250033808016192,,-0.11726725694721396,0.0,-0.13500200371434906,-0.04829456747925742
0.6381313451988198,0.7064970337348473,0.6386805881037422,0.6416030601744251,0.5668411375654382,0.7134380976370762,0.0,9,-0.06887432326392703,-0.06630682004871867,,-0.05769021195148427,-0.08619563479297573,,-0.044526701129016244,-0.04333691116498206
0.632868685116633,0.7068533125980256,0.6200830214007632,0.6625897038782467,0.5406701362179087,0.7134380976370762,0.0,10,-0.08675526919102604,-0.04662236270589849,,-0.05966405217876525,-0.07611877892984964,-0.12002111835134566,-0.12781836012075895,-0.04093717035911587
0.6354063823892938,0.7079221491875609,0.6178503568948802,0.6431874086145231,0.5732443201783383,0.7134380976370762,0.0,11,-0.08985477453515488,-0.06748658031558682,-0.010240520235961226,-0.07517623439182208,,,-0.12315376842283027,-0.08030867371364536
0.6511723991303621,0.7082784280507394,0.6194151824073308,0.6871226288823455,0.5803461921641233,0.7134380976370762,0.0,12,-0.0875733282468242,-0.021155799168393895,,-0.08522036145747097,-0.07931287515462493,,-0.09464894150119256,
0.6536559195589082,0.7085816306476802,0.6448665489511175,0.6725835976985008,0.5841972156344388,0.7134380976370762,0.0,13,-0.06272836689691896,-0.03857786774234769,,-0.08798786346885035,-0.041452309485560945,,,-0.07137467602231129
0.6322517837532271,0.7091880358415616,0.6297418759089224,0.6216521765633944,0.5681740559145994,0.7213564106151507,0.007918312978074438,14,-0.07893109361712565,-0.0907992062740384,-0.05060208822558476,-0.05691379850213696,-0.07533179698804537,,-0.10178427800055401,-0.1491504016480889
0.6299632318502442,0.7106248258376613,0.6078427728866418,0.6078361894483376,0.5891243890917858,0.7213564106151507,0.0,15,-0.10120992564090789,-0.10714499607071509,-0.078619436315941,-0.1420411482506163,-0.11943426552170266,-0.03776057074031469,-0.11687694452854902,
