Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.5506483023967877,0.46935948229420477,0.3333333333333333,0.021995112749607082,0.42857142857142855,0.014735522460660677,0.0
2,0.5506483023967877,0.4755369046400894,1.0,0.0,0.0,-0.02046875548128133,0.0
3,0.5506483023967877,0.47072716380921553,1.0,0.0,0.42857142857142855,-0.020276985200125948,0.0
4,0.5506483023967877,0.4762220457098338,0.6666666666666666,0.0,0.0,-0.019954814236608442,0.0
5,0.5525566409269805,0.47797704659682977,0.6666666666666666,0.001908338530192788,0.14285714285714285,-0.029450351325537368,-5.551115123125783e-17
6,0.5525566409269805,0.480399682597772,1.0,0.0,0.0,-0.01583895334113699,-0.07943086154676776
7,0.5525566409269805,0.47781425443387554,1.0,0.0,0.2857142857142857,-0.014342529335555187,0.0
8,0.6100777205288568,0.5199632898453413,0.3333333333333333,0.057521079601876246,0.42857142857142855,0.04366380586628941,0.0
9,0.6100777205288568,0.5171322882481354,1.0,0.0,0.0,-0.017616790988521584,0.0
10,0.6100777205288568,0.5101323599245033,1.0,0.0,0.0,-0.01577374726674977,0.0
11,0.6100777205288568,0.5203179358526028,1.0,0.0,0.0,-0.010273188736778825,-1.1102230246251565e-16
12,0.6100777205288568,0.5023217160115946,1.0,0.0,0.0,-0.04851670803772525,0.0
13,0.6100777205288568,0.527651433598053,1.0,0.0,0.0,0.010646591810063269,0.0
14,0.6100777205288568,0.52768644899936,1.0,0.0,0.0,-0.016207347225408803,-0.0008928908260695811
15,0.6100777205288568,0.5122857885088896,1.0,0.0,0.0,-0.025654325248892124,0.0
