avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_design_param,mut_gain_insertion,mut_gain_inversion,mut_gain_rotate,mut_gain_scramble,mut_gain_split,mut_gain_swap
0.18233374936039687,0.18233374936039687,0.0,0.0,0.18233374936039687,0.7733649877112844,0.0,0,0.0,0.0,,,,,,,
0.5370280036684569,0.7293349974415877,0.5125045342631788,0.7631633226274546,0.14310916034160637,0.8201342274630963,0.04676923975181191,1,-0.21633870228462482,0.012084613709565295,0.011607141022642598,2.220446049250313e-16,0.011240848522880431,-0.47804248084148826,,-0.3876609259562959,
0.5918458056269726,0.7747517979158207,0.6716162858068577,0.7006565393951228,0.22035859939008923,0.8201342274630963,0.0,2,-0.09901689042787193,-0.10635608194624453,-0.7624834269318976,-0.05427715158234059,,-0.03912739069084242,0.009459452290273673,-0.022519460039272854,-0.046514068845525
0.6183692458543233,0.7911423915902734,0.6078888288754906,0.7044713332647478,0.36997442968678146,0.8229387041773653,0.0028044767142689775,3,-0.17895844307909833,-0.09549902091554517,-0.009152938849804578,0.002301331664869233,-0.01711184068565408,-0.0460349752923227,,-0.5564192799768307,-0.032022289997969855
0.6089980829134969,0.8068984497702939,0.6272182254476274,0.7869546936692846,0.21492096276678133,0.8251053108436819,0.0021666066663166283,4,-0.18297566931389858,-0.030853265917768168,-0.0299628433834071,,,-0.33331557417423124,-0.054112109440800416,0.004971083380585606,
0.6190836181519751,0.8201102893667394,0.6310784578902374,0.7255490925652692,0.29959663278565485,0.8410797440493137,0.015974433205631855,5,-0.18903183147650182,-0.09693506834218839,-0.1631750725097691,,,-0.39322104528749424,-0.0716818018691241,-0.10815952988603011,
0.4389609199415777,0.8263625129636315,0.30460606578182764,0.5520402364292453,0.07283486459160655,0.8410797440493137,0.0,6,-0.5202620037775685,-0.2809665259564968,-0.8240719231833074,,-0.049726548413192406,-0.8310766651921487,,-0.09322865176428796,-0.4412869656298176
0.6737493307292379,0.8277705164091603,0.6286022031573884,0.7109022639236597,0.5277223394267441,0.8410797440493137,0.0,7,-0.19973529980422508,-0.12063093670487549,-0.019824837835893172,-0.009103555370545968,-0.018642267418050307,-0.8295252202147737,,-0.10144571126939117,-0.05891208124299252
0.4958706096468501,0.8294593243316205,0.30662918035500725,0.7666793348551233,0.08071459904564901,0.8410797440493137,0.0,8,-0.5228300875476111,-0.06613232988861881,,,-0.0015038861801900394,-0.691282473416366,,-0.35970071626590805,
0.5322103833636996,0.8302380960500082,0.4567140837540743,0.5516000711411542,0.29028928250956176,0.8410797440493137,0.0,9,-0.37394785108154144,-0.28129056028793525,,-0.4376760236421797,,-0.6283083766030114,,-0.14748265212129608,-0.02796382643820866
0.616409332956938,0.8308293153714018,0.7894615971274193,0.6220986500595018,0.22324776926943,0.8410797440493137,0.0,10,-0.04390156476112794,-0.20903163020711765,-0.005807230653208724,0.0,-0.12782804232848355,-0.044915558817386736,,-0.07950961843550475,
0.5767177256561835,0.8332632662451147,0.6893530728433235,0.6367675186057635,0.14748704493053247,0.8410797440493137,0.0,11,-0.1436187248232459,-0.19874546441795007,-0.4559212430094571,,,-0.042216494218230705,-0.014683061705448086,-0.08873955166745466,-0.02374744795259265
0.5194376993463539,0.8345634749240798,0.7012010689226357,0.39651489182079314,0.14547136171790656,0.8410797440493137,0.0,12,-0.13165325880855616,-0.4402857693814625,-0.831625645910172,-0.028663880917907614,-0.06299522172325467,,0.0,-0.081536014565526,-0.004108559548868795
0.6034590040848989,0.8358108915691658,0.6371386785525572,0.7106541448822321,0.23023230133564127,0.8410797440493137,0.0,13,-0.1966715972451755,-0.1286510156497648,-0.21494279523537685,0.0,,,-0.04184347823790424,-0.09003628899843813,-0.4425143676377336
0.5243878590247129,0.8370372317089986,0.5626483763333512,0.3248535383894639,0.3730122896670382,0.8410797440493137,0.0,14,-0.2728403041124468,-0.5154519300282495,0.0,,,-0.5755070295421126,,-0.06339562763225609,-0.437545348616809
0.4692777525940473,0.8379826415229127,0.4843405138967083,0.32621940976149594,0.22856844519507194,0.8410797440493137,0.0,15,-0.3551906788894049,-0.5140860586562176,-0.8410797440493137,-0.0025118046134613436,-0.4645761913379779,-0.8410797440493137,-0.004227028939305044,-0.4627217628779811,-0.005900754197275204
