avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_design_param,mut_gain_insertion,mut_gain_inversion,mut_gain_rotate,mut_gain_scramble,mut_gain_split,mut_gain_swap
0.704880747725321,0.704880747725321,0.0,0.0,0.704880747725321,0.8228957951023819,0.0,0,0.0,0.0,,,,,,,
0.7240466555193215,0.7511109746556794,0.7087321942027295,0.7266833648810329,0.7096600883378442,0.823296843113841,0.0004010480114591264,1,-0.051464264616727526,-0.035912407645341114,,-0.05588160000550202,-0.1111381400448237,-0.021081514867024587,-0.07354061473823525,-0.07289381640688303,-0.03252505698193725
0.741940475444488,0.7712869742548782,0.7560289366450081,0.7367311227046989,0.7037148681733669,0.823296843113841,0.0,2,-0.020469785078882897,-0.0598664742072242,-0.021938362234866355,0.0,,,-0.03723480142936253,-0.035832875950268295,
0.742018645614207,0.7928608414908428,0.7254149674208378,0.7504676889581303,0.6993310845870174,0.823296843113841,0.0,3,-0.06814587029566214,-0.049859099700204544,-0.10135783473511188,-0.05545326563980838,-0.07583722207258092,-0.08521040969988108,0.0352326396404824,,
0.7547123630821707,0.8113245406062717,0.7623737344610162,0.7453935121875188,0.6997576650738757,0.8246084594740681,0.0013116163602271413,4,-0.04618897121458102,-0.06870887303501284,-0.05530500080201898,-0.02257733706913395,,-0.061244377839045905,0.020892314658858324,-0.07734757994933983,-0.07187601463291204
0.7617862131858166,0.82326758554528,0.7528668906503468,0.7819135814745201,0.6890967950731188,0.8260759148596953,0.0014674553856272032,5,-0.07018932365661872,-0.041645584911366364,0.0,-0.022586337686559044,2.220446049250313e-16,-0.06696485811994957,,-0.1365423468039194,-0.11316380454141195
0.7542860030376332,0.8241242986382901,0.7681105647207722,0.7377041960005014,0.6872049527909689,0.8260759148596953,0.0,6,-0.05629164109210318,-0.08682917144839677,0.0,-0.10409078928028004,-0.09690672612780282,,-0.08570317897747437,-0.04286691747569857,-0.05237402331634017
0.7585066103814281,0.8244022058128755,0.7478781719715741,0.7789783446049148,0.6827677191363482,0.8262346760379154,0.0001587611782201126,7,-0.07680194101588685,-0.045711086285778926,7.93805891100563e-05,,-0.14187852699691672,,-0.06500737344024426,-0.07974115718828427,-0.12853071294741525
0.7513461818857585,0.8253922829937093,0.7341442488212845,0.7662099891834873,0.6796382065445529,0.8262346760379154,0.0,8,-0.09154181746483224,-0.05971918013764549,-0.06865429571637309,-0.0791049672887213,,-0.1349012839790571,-0.04638662583184722,-0.14382573639358376,-0.12394876419508949
0.7525102896297708,0.8259702394600092,0.7644906071872145,0.7264554719125926,0.6905193581875493,0.8262346760379154,0.0,9,-0.06149550839061694,-0.09969100347075605,-0.057740825785010906,0.0,-0.0934681630875226,,-0.049083097491470995,-0.03976803099653986,-0.10982264198953168
0.7648122407146902,0.8261552954488053,0.7529593930597412,0.7625426292397243,0.7175916451104898,0.8262346760379154,0.0,10,-0.07322765462470823,-0.0636602945625471,-0.06802331824372834,,0.0,-0.13065812607774774,-0.1056738494924312,-0.025169853380513918,
0.7503728346197482,0.8262187999200936,0.7195289280830182,0.7562375748963016,0.6995060355795792,0.8271425563067599,0.0009078802688444743,11,-0.1066739957192532,-0.06999710114161375,-0.09253846213010464,-0.12607901628992496,-0.10924112568189004,-0.09894454407052333,-0.1702962200259962,-0.1364425443988191,0.0010666414470645869
0.7547138083860933,0.8263254640648,0.729892590657187,0.7727335183986356,0.6899036604237507,0.8271425563067599,0.0,12,-0.09634208538072841,-0.05377352171993329,-0.12456331520187014,-0.12200991507295056,0.0,-0.1437944682473168,-0.09893807628248047,-0.043794033112776076,
0.7506690101832719,0.8263921593094844,0.7246735243733404,0.7664648963734606,0.6851454606768017,0.8271425563067599,0.0,13,-0.1015611516645751,-0.05992726293602364,-0.04728323131910939,,-0.16583484773121915,-0.12906320743424843,-0.15959971525418337,-0.06544051749042423,-0.14116252368236026
0.7493829225462167,0.8263921593094844,0.7407400877928978,0.738179720856084,0.6922197222264004,0.8271425563067599,0.0,14,-0.08571876676127081,-0.08830322648028474,-0.12470340219433451,,-0.08064894354155794,-0.0010964635423208469,-0.08387194220150429,-0.1316744243362651,-0.04559734979131863
0.7599462901150328,0.8263921593094844,0.7685497678248667,0.7532684747797433,0.6915747585460362,0.8271425563067599,0.0,15,-0.05784239148461767,-0.0731662869922253,0.0,0.0,,-0.1476064999603287,-0.05810344650307325,-0.07612545642365515,-0.08117980451619561
