avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_design_param,mut_gain_insertion,mut_gain_inversion,mut_gain_rotate,mut_gain_scramble,mut_gain_split,mut_gain_swap
0.7235414924851028,0.7235414924851028,0.0,0.0,0.7235414924851028,0.8036382886679246,0.0,0,0.0,0.0,,,,,,,
0.7417539786136773,0.7693074960744631,0.7217157025593571,0.7551236877859462,0.720869028034943,0.8041086201668284,0.00047033149890374215,1,-0.04687966230802816,-0.02561823805415494,-0.011661631672869746,,,-0.07606027977234531,-0.03919497744990519,-0.14766122137002202,-0.027819996123574664
0.7545061543037012,0.7838906850844225,0.7346344321257219,0.7798396765683888,0.719659823436271,0.8120884585639435,0.007979838397115135,2,-0.05486718158529891,-0.00700457560426071,-0.04007507366809012,0.0,-2.7755575615628914e-16,-0.0673340787288601,,-0.126837945480418,-0.10743662515902208
0.757239609784927,0.8015980723673746,0.7586745072179253,0.7609578916693434,0.7077279678850641,0.8120884585639435,0.0,3,-0.045798053416439055,-0.04424354382662643,,,-0.01146889433542575,-0.06404243816406513,,-0.06051610601579408,-0.004396784562661016
0.757015311343979,0.8047751600582718,0.7698893040067963,0.7363302187089878,0.7170665626018597,0.8120884585639435,0.0,4,-0.03533496226464185,-0.07124618872972142,-0.03597030218037356,-0.08167550767995502,-0.047025597925120954,-0.05145897273324984,,,0.0005563351730513885
0.7544325760931481,0.8060796126141112,0.7456302315648621,0.7636251243210951,0.7023953358725248,0.8120884585639435,0.0,5,-0.060166170109919016,-0.0439441824347244,-0.018316967322041466,,-0.04842799238769657,-0.09455972355077562,,-0.05752560118633898,
0.7599392068921016,0.8065971084305954,0.7513976694130936,0.773848309217573,0.7079137405071454,0.8154708420730772,0.0033823835091336685,6,-0.05521900528173139,-0.03434476689244557,-0.032763008691460684,-0.1329302765813043,,-0.07422724136241517,,,
0.7667733501380221,0.8090595315461989,0.7428602992228956,0.7895303852114047,0.725643184571589,0.8281009580956756,0.012630116022598448,7,-0.06561079348217538,-0.021226637071541998,,-0.1127988168447267,-0.038231204232225924,-0.09394624761554504,-9.992007221626409e-16,-0.06166932222197974,
0.7713803984997986,0.8147044235698567,0.7749157712004437,0.788204459916478,0.7076969393124153,0.8281009580956756,0.0,8,-0.03818740241623979,-0.028439451957465257,0.0,,-0.05715904247667214,-0.10514682208341791,0.0,-0.0572622950422178,0.0
0.7666816584932113,0.8170545410518683,0.7866310306912617,0.7780067846911747,0.6850342775385404,0.8281009580956756,0.0,9,-0.03168652196286638,-0.04225025626703992,-0.006188550700972091,,-0.02747296555768669,-0.03994602565911984,-0.08356953377389476,,
0.7733000530609243,0.8177310177536949,0.7714893379611916,0.8008997092228072,0.7030801473060032,0.8281009580956756,0.0,10,-0.04524451571414547,-0.01809432013314751,-0.009282826051458137,-0.04118214420098443,-0.06045869507083673,-0.06828597956062421,,-0.06760400578731607,0.0
0.7722193080216144,0.8177310177536949,0.7653755933568133,0.7703627438001194,0.7354078771758298,0.8281009580956756,0.0,11,-0.05235542439688166,-0.04610526235131572,-0.00958104730528897,0.0,-0.05058001143573401,-0.07479760689744541,,-0.09874372332505715,-0.03936809737303182
0.761506894499923,0.8187281818320529,0.748966149718223,0.7677484279426932,0.7105848185067241,0.8281009580956756,0.0,12,-0.06903071555937394,-0.05397124612443317,-0.03039817572338921,,-0.028652041455932253,-0.1369045988502136,,-0.08875107118127439,
0.7665356402750649,0.8197253459104106,0.7473847276946306,0.7827316734620056,0.7163008140332132,0.8622980388850355,0.0341970807893599,13,-0.07207477069187791,-0.03998516468347849,-0.095123465201292,-0.02845419835203189,,-0.13494606670362752,-0.038648348452334724,-0.1062535588255984,
0.7724713797248901,0.8254052296699642,0.7719511379531196,0.7689511405467586,0.723578010729719,0.8622980388850355,0.0,14,-0.04877137203564883,-0.06681669256395512,,-0.03895071810271877,,-0.06416276956318107,,-0.0960027393737678,-0.024027296156819367
0.7813195697289232,0.8289167208717585,0.7656238268648189,0.7946631486450236,0.7360745825340922,0.8643290124869272,0.002030973601891639,15,-0.06281572889530229,-0.04236769606795,-0.035826783170049836,-0.06330951953891506,,-0.09749130144903577,1.1102230246251565e-16,-0.08244675777842558,
