Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.5591391957239938,0.4676818087325585,0.2,0.004744982057774183,0.6,0.009600377996130605,0.0
2,0.5591391957239938,0.468012858787772,0.6,0.0,0.2,0.0006155849967346306,0.0
3,0.5591391957239938,0.475837779817634,1.0,0.0,0.0,-0.017758143294461314,0.0
4,0.5591391957239938,0.48900103211077806,0.6,0.0,0.0,-0.015462875365432272,0.0
5,0.5591391957239938,0.46753573039029545,1.0,0.0,0.0,-0.037570865171811144,0.0
6,0.5591391957239938,0.4925620811661785,1.0,0.0,0.0,-0.019285441497921073,0.0
7,0.5591391957239938,0.5024869227298627,0.8,0.0,0.2,-0.015728006014243557,0.0
8,0.5591391957239938,0.4876434427570705,1.0,0.0,0.0,-0.038800244243114144,0.0
9,0.5857399383914288,0.4848607351600577,0.8,0.02660074266743495,0.2,-0.05196664528551,0.0
10,0.5964134312007773,0.5214091775578843,0.6,0.010673492809348484,0.6,0.007740734297134811,0.0
