avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_rotate,mut_gain_scramble,mut_gain_swap
0.2258122165790197,0.7297088098427669,0.2170405970033789,0.20706651229583167,0.034486842584530955,0.761173408674822,0.0,1,-0.5102860601741275,-0.5271315764812844,-0.7236016155074337,-0.493774636560115,-0.3626829613846569
0.30836604477194846,0.7438480234414012,0.447370752050828,0.30382239294812907,0.034753657269240366,0.776920900044115,0.015747491369292987,2,-0.29497024996558563,-0.44237458769305277,-0.23955180642681165,-0.24892592891100607,-0.7374915069093847
0.4053495248510637,0.7514291479886832,0.5108957681140212,0.4047837428919393,0.18123393752814812,0.7769209000441151,1.1102230246251565e-16,3,-0.23621064684606236,-0.35158397591719426,0.012347090596169119,-0.19648934985847294,-0.030663894591111407,-0.7482522379247833
0.3506145109200278,0.761995988567951,0.44982607957930193,0.3823871735088377,0.0,0.7769209000441151,0.0,4,-0.3081386819550495,-0.3850351934431945,-0.7512014471565024,-0.3884849981823255,-0.1940613449161727,0.0
0.42814452528387925,0.7720008795525476,0.44272894745882574,0.4501144584152941,0.1830143376678269,0.7769209000441151,0.0,5,-0.3275777041923268,-0.3252840875464898,-0.7655215820937384,-0.4058566341730897,-0.03141387861558706,-0.761173408674822
0.5741010735492327,0.7769209000441151,0.5954244166550158,0.6925128265591268,0.10679422971921573,0.7769209000441151,0.0,6,-0.18149648338909927,-0.08440807348498856,,-0.4069404536774091,-0.14301198950516777,0.0
0.5246125634482098,0.7769209000441152,0.3753348243696079,0.670231275545913,0.036241128396447275,0.7769209000441151,0.0,7,-0.4015860756745072,-0.10668962449820231,,-0.5179472666960767,-0.3283847662398792,-0.4100475627287226
0.5316822737366967,0.7769209000441152,0.3775987313672027,0.6816251636386675,0.036276062061821136,0.7769209000441151,0.0,8,-0.3993221686769125,-0.09529573640544783,0.0,-0.776920900044115,-0.7769209000441151,-0.17710761731853283
0.5677972124140976,0.7769209000441152,0.4466501514456726,0.718556011289843,0.07153250245606438,0.7769209000441151,0.0,9,-0.3302707485984425,-0.05836488875427247,-0.01850149706337667,-0.03439302445937398,-0.5957486371920138,-0.4069619470854341
0.553490723550329,0.7769209000441152,0.5101666373868079,0.7079699496787273,0.0,0.7769209000441151,0.0,10,-0.26675426265730706,-0.06895095036538801,,-0.23700156419000576,-0.22486031108890067,-0.4100475627287226
0.586201745553035,0.7769209000441152,0.6055332277342665,0.7223923426541045,0.07260463591366895,0.7780265958673521,0.0011056958232370517,11,-0.17138767230984858,-0.054528557390010994,-0.3920487955497045,-0.030571646390992302,-0.25897363334803836,
0.5688155807179265,0.7770314696264389,0.5183221755642912,0.7201481360369357,0.0359566728834587,0.7802356211109068,0.0022090252435547075,12,-0.2588198636444713,-0.056975474908106435,,-0.33761630773574514,-0.21714333530893173,-0.031543756530260425
