timestamp,pattern_name,mutation_type,fitness_gain,generation,run_id
20250805_163335,rand_00YONAPXZE,split,-0.0675945853467246,3,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,rotate,-0.0407079588226602,3,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,insertion,-0.022114675419538,3,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,scramble,-0.0335255846962204,3,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.1145622560871165,3,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,insertion,-0.0274131427342672,3,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,rotate,-0.7979884744919269,3,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0822639751971727,3,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0233457124984353,3,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,insertion,-0.0599686932038374,3,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0822639751971727,3,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.0008032910820444,3,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,rotate,-0.7979884744919269,3,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0233469232736802,3,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,swap,-0.0021554616077985,3,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.049706275339,3,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0205117395997722,3,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,insertion,-0.0475484012598738,3,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.0745123401659908,3,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,rotate,-0.7979884744919269,3,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,inversion,-0.0052869713316223,3,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.0575938178441236,3,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0406237842366388,4,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,inversion,-9.992007221626409e-16,4,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.0216699694568713,4,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.0233515897641175,4,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,swap,-0.0435586790982081,4,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,scramble,-0.044079355913186,4,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.027224616604939,4,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,swap,-0.0415844131989209,4,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,0.0137537888404473,4,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0327454917697443,4,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,inversion,-0.0026147395975529,4,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.002797093268873,4,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0435441048282251,4,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.027224616604939,4,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,inversion,-0.0160410534137787,4,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.0406242094562379,4,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.047542436649713,4,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0318769543796019,4,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0274272648536904,4,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0274272648536904,4,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.0170285082652882,4,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0274272648536904,4,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.0468780246720836,4,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.0498868621296145,4,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0274272648536904,4,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,rotate,-0.0364751060208905,5,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,rotate,-0.0231211345463933,5,rand_00YONAPXZE_20250805_163335
