avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_rotate,mut_gain_scramble,mut_gain_swap
0.48770344563434226,0.5196811810346359,0.48527853389114173,0.4910801696561564,0.4519184611195938,0.5290716541701234,0.0,1,-0.032055028859622296,-0.03799148451396697,-0.020980257405219888,-0.03242863717527708,-0.042382583682715136
0.48789655281633293,0.5234666981041862,0.48683803793256364,0.48155130458106554,0.48194146000462657,0.5290716541701234,0.0,2,-0.03522742115513836,-0.04752034958905785,-0.016299717559907778,-0.03512333073319189,-0.041675442916143855
0.4950913654172754,0.5234666981041862,0.49549554787459094,0.4894229414782071,0.48777299865737517,0.5305522468203915,0.00148059265026812,3,-0.027971150229595246,-0.03964871269191627,-0.03656950290721809,-0.02281213862302154,
0.4915958811918914,0.5298119504952574,0.4905697250830602,0.4864288259213282,0.47815265740610435,0.5349599398519984,0.00440769303160693,4,-0.039427299493480734,-0.04412342089906332,-0.05330922495493229,-0.03602326060333059,0.0058882856818750495
0.5017537408352706,0.532756093336195,0.4967480352671806,0.5004777140627226,0.4958783176968973,0.5534928424972401,0.018532902645241656,5,-0.03710998132691602,-0.034482225789275824,-0.02998154127371015,-0.047485922143026514,-0.0322387301825591
0.5171651106741176,0.5442263911746192,0.49615989342220124,0.5419097783439641,0.47514602850189647,0.5534928424972401,0.0,6,-0.050383110583073154,-0.011583064153276035,,-0.06510452336333064,-0.04374777194524785,-0.04720417403406013
0.5216280851591086,0.5534928424972401,0.49738592361575784,0.5464014853019439,0.4876383734230411,0.5534928424972401,0.0,7,-0.056106918881482205,-0.007091357195296265,-0.045970196243921846,-0.07719924945250217,-0.02808380758802964,-0.08703598368634036
0.5123092088854055,0.5534928424972401,0.48352590441871235,0.5534928424972402,0.4215242586930039,0.5534928424972401,0.0,8,-0.06996693807852769,0.0,-0.07021537820179118,,-0.06707069187460148,-0.0808066025244421
0.5110724730505416,0.5534928424972401,0.48386034793664395,0.5358098079915069,0.4785512642955729,0.5534928424972401,0.0,9,-0.06963249456059618,-0.017683034505733254,,-0.1035211955444492,-0.04484068530451161,-0.05598715696894352
0.5178437188077256,0.5534928424972401,0.49528768020852315,0.546447280155943,0.45800450412215216,0.5534928424972401,0.0,10,-0.058205162288716916,-0.007045562341297121,-0.014753561627506184,-0.10491375024255864,-0.033537908330957544,-0.05799480651173226
