Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.573654068402047,0.4669660012205307,0.4,0.0,0.6,-0.009995627461028788,0.0
2,0.573654068402047,0.46696478087661175,0.8,0.0,0.2,0.005527182764529593,0.0
3,0.573654068402047,0.466877981095924,1.0,0.0,0.0,-0.014105327308582938,0.0
4,0.573654068402047,0.46697694114221494,1.0,0.0,0.0,-0.006021965812012387,0.0006353699659135681
5,0.5769960678941953,0.4671601605694221,0.8,0.0033419994921483065,0.2,-0.016488881357614293,0.10951033049070119
6,0.6224202400419288,0.4675048709622443,0.8,0.04542417214773342,0.2,0.009782463374346673,0.0
7,0.6224202400419288,0.46727200764130783,0.8,0.0,0.2,-0.020503033106239354,0.0
8,0.6224202400419288,0.46902403253112157,1.0,0.0,0.0,-0.04174282940012861,0.0
9,0.6224202400419288,0.48270702348144023,0.8,0.0,0.4,-0.0366262289253617,0.0
10,0.6224202400419288,0.4741997823783894,1.0,0.0,0.0,-0.051098410764660505,0.0
