avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_inversion
0.6275370174001514,0.6678374806384738,0.6450325498702975,0.6109633011972906,0.5835492890926898,0.7731393562702863,0.0,1,-0.023351960743383377,-0.060566799213066014,-0.023351960743383377
0.6506477601991378,0.7359874307601363,0.6272446704388052,0.6661950070667654,0.5967314612089593,0.7731393562702863,0.0,2,-0.1150808936543114,-0.09532445776605714,-0.1150808936543114
0.7007245622827196,0.766145570252929,0.6769032284078491,0.7300587940803256,0.6132519626215696,0.8093629015408265,0.03622354527054017,3,-0.08982515734652609,-0.03900085367983554,-0.08982515734652609
0.6861372884977384,0.7867350861085838,0.6370976711120588,0.7313346788395474,0.6009083990623746,0.8093629015408265,0.0,4,-0.15440068058466733,-0.06105736112709729,-0.15440068058466733
0.6936769025631406,0.8003308159468816,0.6592394729657424,0.7227692137988568,0.6084034626261244,0.8171825248949727,0.00781962335414621,5,-0.1345169001294698,-0.08547657740457136,-0.1345169001294698
