Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.5874770555155411,0.4673569883034483,0.2,0.032832960291056645,0.4,0.015685682778746546,0.0
2,0.5874770555155411,0.4855190536599311,0.4,0.0,0.3333333333333333,0.0016524664532285738,0.0443461348230165
3,0.6047849999074074,0.48721843754692523,0.8,0.017307944391866337,0.2,-0.01771230729959575,-0.05201454673794187
4,0.6047849999074074,0.48640252744883955,0.8,0.0,0.2,-0.027099135477206295,0.0
5,0.6047849999074074,0.4700047718470129,1.0,0.0,0.06666666666666667,-0.0460524997491906,-0.018251595473993798
6,0.6368209864116955,0.4935560464784485,0.6,0.03203598650428807,0.2,-0.0013124282389168926,-0.04269413182854451
7,0.6368209864116955,0.47592684640790867,0.8,0.0,0.06666666666666667,-0.04493605922545545,-0.0001358854382280672
8,0.6368209864116955,0.49848301825393243,0.8,0.0,0.13333333333333333,-0.03178388408102616,0.08498989711266691
9,0.6368209864116955,0.4812248935316839,0.8,0.0,0.06666666666666667,-0.05196569158504198,-0.0005698843416668264
10,0.6368209864116955,0.4914665471920975,1.0,0.0,0.26666666666666666,-0.006097883698885957,-4.6842962308502045e-06
