generation,avg_child_fitness,avg_elite,avg_off,avg_mut,avg_rand,best_fit,delta_best,mean_offspring_gain,mean_mutant_gain
1,0.624342265796366,0.6581320021138067,0.6205878506499836,0.0,0.0,0.6675874148530312,0.0,-0.04058167132560873,0.0
2,0.6512101963903206,0.6630330103648644,0.6498965503931492,0.0,0.0,0.6927774924072233,0.025190077554192114,-0.015667474610134468,0.0
3,0.6812536047735355,0.6886824570988019,0.6804281767373946,0.0,0.0,0.6957891886573792,0.0030116962501558486,-0.010753250483387855,0.0
4,0.6840988813047086,0.6937813911572753,0.6830230468766457,0.0,0.0,0.7003117658581482,0.004522577200769096,-0.012319964558488264,0.0
5,0.6895450501552511,0.6988042401245586,0.6885162512697726,0.0,0.0,0.7021407771810297,0.0018290113228814908,-0.011795514588375586,0.0
6,0.6904439956666566,0.7009214362991086,0.6892798355963842,0.0,0.0,0.7021407771810297,0.0,-0.012251271143684964,0.0
7,0.7021407771810292,0.7021407771810297,0.7021407771810293,0.0,0.0,0.7021407771810297,0.0,0.0,0.0
8,0.6973225512818692,0.7021407771810297,0.6967871928486292,0.0,0.0,0.7069752054203982,0.004834428239368416,-0.005353584332400206,0.0
