Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
1,0.5884394593693694,0.46802263318616477,0.6,0.0,0.6,-0.0031130098847376277,0.0
2,0.6004403966650382,0.487828781948145,0.6,0.012000937295668868,0.4,-0.011334209594788957,0.08101179955004478
3,0.6004403966650382,0.4673307267645634,1.0,0.0,0.0,-0.052056077064476104,0.0010778786379529448
4,0.6004403966650382,0.48404657256223915,0.8,0.0,0.2,-0.051205865007969156,0.04325998529745759
5,0.6004403966650382,0.4670585617101649,1.0,0.0,0.0,-0.05759821602597178,0.0
6,0.6004403966650382,0.48667392189147546,1.0,0.0,0.0,-0.055497816580525196,0.07312738526470841
7,0.6004403966650382,0.5158525125499447,0.8,0.0,0.4,-0.03223278690899446,0.11017210842159464
8,0.6004403966650382,0.4763908896164226,1.0,0.0,0.0,-0.07253642429282413,0.0
9,0.6004403966650382,0.5111945978655272,0.8,0.0,0.0,-0.01709279125165287,-0.0011533553974530375
10,0.6004403966650382,0.4904457915947704,1.0,0.0,0.0,-0.07507409005206102,0.0
