avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_insertion,mut_gain_rotate,mut_gain_scramble,mut_gain_swap
0.7040529928634814,0.7340709142805564,0.7209188060965988,0.7023401578364823,0.6857496306193819,0.7617923768811706,0.0,1,-0.01615113909323117,-0.037055229368075274,0.008768553511464272,-0.014057952399035123,-0.026321097821183748,-0.019327104051251265
0.7097055098406646,0.7483762080806974,0.7243398978388168,0.7053387409226602,0.6961532734755865,0.7725541145707261,0.010761737689555462,2,-0.024730991784535927,-0.04731868505150872,-0.027314699087178318,,-0.026519483643483888,-0.023406127971288215
0.7089530940833254,0.7541333322709157,0.7370447640693344,0.7074735089945837,0.6767558952627517,0.7725541145707261,0.0,3,-0.014735916109861535,-0.051110585858631936,0.008004458105396664,-0.04068266408535803,-0.02250180181102232,0.0
0.7114945032593816,0.7591970407485575,0.7082022496417144,0.7103942041362038,0.6925902586931633,0.7725541145707261,0.0,4,-0.04871203317207097,-0.05129939553476916,-0.01887128198730348,-0.051957165835231835,-0.04456109545793193,-0.0595647552846383
0.6988032905093314,0.7620086401564811,0.7148334785302695,0.6882755973649469,0.6907686011084413,0.7733204032495115,0.0007662886787853651,5,-0.04630681241310101,-0.07566856848844186,-0.046280789706356296,-0.043562591031432195,-0.04117635285579794,-0.05419016758765446
0.7204510116108146,0.7637630950637196,0.7267016947436304,0.7244332710704564,0.6837228499390299,0.7733204032495115,0.0,6,-0.03568590259674703,-0.040486166955427165,-0.0210257843335383,-0.049404232909378086,-0.026028954233086266,-0.06247894163991441
0.720259238547754,0.7650979404157051,0.7206549075980265,0.7371576519782155,0.6469468127972571,0.7733204032495115,0.0,7,-0.04467013084517962,-0.030079409305417516,,-0.011957365708040957,-0.05518796288987055,-0.0242141012573307
0.7329116867465014,0.7671090429615776,0.7334421875486442,0.7430858361717879,0.6850253099620313,0.7733204032495115,0.0,8,-0.033784985753912845,-0.025190294762872864,-0.030824596666438664,-0.049706828170675434,-0.03255639006745866,0.0014135871745898365
0.7298977778990452,0.7693313868502158,0.739822440500044,0.7351805164366059,0.6893704265102777,0.7733204032495115,0.0,9,-0.027342263151484924,-0.03558416134939625,-0.05198177067338228,-0.015093797829843325,-0.051227950037085135,-0.00749187241356053
0.7216601115563048,0.7726875325028779,0.7338182477065522,0.72143761868797,0.6907348116128997,0.7733204032495115,0.0,10,-0.03906040190826521,-0.051284466557156266,-0.031711990249185806,-0.06585664624255476,-0.037313470034592545,-0.01646056000067479
0.7062990251601923,0.7728902265440867,0.7066941728794168,0.7134621835328946,0.6513163754905271,0.7733204032495115,0.0,11,-0.06627613369817503,-0.05952935281532172,-0.08147253114690067,-0.07414488076189636,-0.07177083270983212,0.0
0.7185535821302064,0.773085207416931,0.7208697399864673,0.7170105347484725,0.6947588327039154,0.7733204032495115,0.0,12,-0.0522172354757558,-0.05616550116584742,-0.0005896970484374764,-0.05528497035660784,-0.05433937408045325,-0.06046679376699966
