parameter,piece_id,old_path,new_path
collar.fc_angle,left_ftorso,"[[0.0, 42.42139144382136], [0.0, 41.42139152729353], [0.0, 41.42139152729353], [13.546379966379444, 0.0], [13.546379966379444, 0.0], [17.068593319850624, 1.4000709055361682], [17.06859331985061, 1.400070905536154], [17.11144484145227, 8.640476407783012], [17.792941536292318, 14.220179593215512], [19.96038798676527, 18.00019843480834], [24.46108877526564, 19.84155090553617], [24.46108877526564, 19.84155090553617], [26.082300000000004, 24.518524801761373], [26.082300000000004, 24.518524801761373], [13.003468750843743, 26.353024801761375], [13.003468750843743, 26.353024801761375], [26.082300000000004, 28.18752480176137], [26.082300000000004, 28.18752480176137], [24.921200000000002, 42.42139144382136], [24.921200000000002, 42.42139144382136], [10.79535013137366, 42.42139144382136], [10.79535013137366, 42.42139144382136], [9.634250131373657, 29.663639109636478], [9.634250131373657, 29.663639109636478], [8.473150131373655, 42.42139144382136], [8.473150131373655, 42.42139144382136], [0.0, 42.42139144382136]]","[[0.0, 42.42139144382136], [0.0, 41.42139152729353], [0.0, 41.42139152729353], [13.546379966379444, 0.0], [13.546379966379444, 0.0], [17.068593319850624, 1.4000709055361682], [17.06859331985061, 1.400070905536154], [17.11144484145227, 8.640476407783012], [17.792941536292318, 14.220179593215512], [19.96038798676527, 18.00019843480834], [24.46108877526564, 19.84155090553617], [24.46108877526564, 19.84155090553617], [26.082300000000004, 24.518524801761373], [26.082300000000004, 24.518524801761373], [13.003468750843743, 26.353024801761375], [13.003468750843743, 26.353024801761375], [26.082300000000004, 28.18752480176137], [26.082300000000004, 28.18752480176137], [24.921200000000002, 42.42139144382136], [24.921200000000002, 42.42139144382136], [10.79535013137366, 42.42139144382136], [10.79535013137366, 42.42139144382136], [9.634250131373657, 29.663639109636478], [9.634250131373657, 29.663639109636478], [8.473150131373655, 42.42139144382136], [8.473150131373655, 42.42139144382136], [0.0, 42.42139144382136]]"
collar.fc_angle,right_ftorso,"[[26.082300000000004, 42.42139144382136], [17.609149868626346, 42.42139144382136], [17.609149868626346, 42.42139144382136], [16.44804986862635, 29.663639109636478], [16.44804986862635, 29.663639109636478], [15.286949868626344, 42.42139144382136], [15.286949868626344, 42.42139144382136], [1.1611000000000011, 42.42139144382136], [1.1611000000000011, 42.42139144382136], [0.0, 28.18752480176137], [0.0, 28.18752480176137], [13.078831249156261, 26.353024801761375], [13.078831249156261, 26.353024801761375], [0.0, 24.518524801761373], [0.0, 24.518524801761373], [1.6212112247343633, 19.84155090553617], [1.6212112247343775, 19.841550905536185], [6.121912013234741, 18.00019843480835], [8.289358463707686, 14.22017959321552], [8.970855158547728, 8.64047640778302], [9.01370668014938, 1.4000709055361682], [9.01370668014938, 1.4000709055361682], [12.53592003362056, 0.0], [12.53592003362056, 0.0], [26.082300000000004, 41.42139152729353], [26.082300000000004, 41.42139152729353], [26.082300000000004, 42.42139144382136]]","[[26.082300000000004, 42.42139144382136], [17.609149868626346, 42.42139144382136], [17.609149868626346, 42.42139144382136], [16.44804986862635, 29.663639109636478], [16.44804986862635, 29.663639109636478], [15.286949868626344, 42.42139144382136], [15.286949868626344, 42.42139144382136], [1.1611000000000011, 42.42139144382136], [1.1611000000000011, 42.42139144382136], [0.0, 28.18752480176137], [0.0, 28.18752480176137], [13.078831249156261, 26.353024801761375], [13.078831249156261, 26.353024801761375], [0.0, 24.518524801761373], [0.0, 24.518524801761373], [1.6212112247343633, 19.84155090553617], [1.6212112247343775, 19.841550905536185], [6.121912013234741, 18.00019843480835], [8.289358463707686, 14.22017959321552], [8.970855158547728, 8.64047640778302], [9.01370668014938, 1.4000709055361682], [9.01370668014938, 1.4000709055361682], [12.53592003362056, 0.0], [12.53592003362056, 0.0], [26.082300000000004, 41.42139152729353], [26.082300000000004, 41.42139152729353], [26.082300000000004, 42.42139144382136]]"
