avg_child_fitness,avg_elite,avg_mut,avg_off,avg_rand,best_fit,delta_best,generation,mean_mutant_gain,mean_offspring_gain,mut_gain_inversion
0.7031138617720155,0.7556397000354886,0.7016324511263672,0.6987785054933959,0.6738550912056139,0.7918962745144404,0.0,1,-0.05319737159050096,-0.07671370196688473,-0.05319737159050096
0.7231392499925934,0.7774787655195613,0.705531279246468,0.7334324984346072,0.6980586236820739,0.8200152404217312,0.028118965907290794,2,-0.06380807072746023,-0.053253574425396286,-0.06380807072746023
0.7417356553004885,0.7973673251480665,0.7110533688658792,0.764534213933629,0.7176388966587839,0.8200152404217312,0.0,3,-0.09051270834980181,-0.03857146130676993,-0.09051270834980181
0.7447476926725417,0.8044153877333361,0.7260281837744615,0.7644103438054658,0.6813074286723729,0.8200152404217312,0.0,4,-0.08337523371234284,-0.05170493344416682,-0.08337523371234284
0.7595741071663429,0.8200152404217314,0.7164423711512085,0.8117422083476045,0.6629875132464458,0.8200152404217312,0.0,5,-0.10357286927052267,-0.00827303207412694,-0.10357286927052267
